,Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead,month,tender_district_externalReference,tender_district_title_description,tender_district_location,DISTRICT_FINALISED,tender_villages,tender_block,tender_subdistrict,gp,tender_block_location,BLOCK_FINALISED
2416,2021_ORULB_74052_50,BRJNRM-05/2021-22,Const. of Drain and Cover Slab at Harijanpada Remja infront of Laxman Garud House in W.No.20.,Drain and Cover Slab,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,16-Dec-2021 11:00 AM,NA ,90.0,No ,No,Online,30-Dec-2021 11:00 AM,Municipal Bodies||Brajrajnagar Municipality,Brajrajnagar Municipal Area,768216.0,1.0,"10,00,000",Pradip Kumar Suna,"891,624.56",Rejected-AOC,31-Mar-2022,Municipal Bodies||Brajrajnagar Municipality,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'Drain': 2},2022_03,NA,NA,NA,NA,,,,,,
2417,2021_ORULB_74052_55,BRJNRM-05/2021-22,Const. of Drain at Hanuman Nagar Gandhi chowk W.No.23.,Drain,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,16-Dec-2021 11:00 AM,NA ,90.0,No ,No,Online,30-Dec-2021 11:00 AM,Municipal Bodies||Brajrajnagar Municipality,Brajrajnagar Municipal Area,768216.0,1.0,"8,00,000",PRAMOD KUMAR PATEL,"641,801.77",Rejected-AOC,31-Mar-2022,Municipal Bodies||Brajrajnagar Municipality,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'Drain': 2},2022_03,NA,NA,NA,NA,,,,,,
2429,2021_CEBMB_74375_3,SE-CHWD-04/2021-22,Construction of Community Centre at Sandhi Sahi of Chheligada Irr. Project.,Construction of Community Centre,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,17-Dec-2021 10:00 AM,NA ,90.0,No ,No,Online,28-Dec-2021 11:30 AM,"CE-BM,RVN Basin,Berhampur||SE Southern Irr Circle II Paralakhemundi||EE Chheligada Head Works Divn Mahendragada",Mahendragada,761017.0,1.0,"7,95,000",PRAKASH CHANDRA GOUDA,"675,067",Rejected-AOC,16-Apr-2022,"CE-BM,RVN Basin,Berhampur||SE Southern Irr Circle II Paralakhemundi||EE Chheligada Head Works Divn Mahendragada",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 1, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,False,Repair and Restoration,{'Construction': 2},2022_04,NA,NA,NA,NA,,,,,,
2431,2021_CEDC_72388_1,SEDC-CTC / DDCTC -08/2021-22,Improvement to Kundi Nala Drainage cut Drain No 4 and 5 of Salipur Block,Improvement to Kundi Nala Drainage cut Drain No 4 and 5 of Salipur Block,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,10-Nov-2021 04:30 PM,NA ,90.0,No ,No,Online,25-Nov-2021 10:00 AM,"CE,Drainage,Cuttack||SE,Drainage,Cuttack",Improvement to Kundi Nala Drainage cut Drain No 4,753003.0,2.0,"2,51,34,361",SHATAKSHI COMMERCIAL PROP.- LISMA BISWAL,"21,366,720",Rejected-Finance,25-Apr-2022,"CE,Drainage,Cuttack||SE,Drainage,Cuttack",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'improvement': 2, 'Drain': 2}",2022_04,NA,NA,NA,NA,,,,,,
2433,2021_CEDC_72446_1,SEDC-CTC / DDJSPR -11/2021-22,Renovation Hansua Drain from US of Baliakani VRB at RD.77.29 Km to Panchapalli VRB at RD.81.62 Km under DIP,Renovation Hansua Drain from US of Baliakani VRB at RD.77.29 Km to Panchapalli VRB at RD.81.62 Km under DIP,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,10-Nov-2021 04:30 PM,NA ,90.0,No ,No,Online,25-Nov-2021 10:00 AM,"CE,Drainage,Cuttack||SE,Drainage,Cuttack",Renovation Hansua Drain from US of Baliakani VRB a,754103.0,2.0,"2,97,58,111",SURENDRA KUMAR PANI,"25,297,370",Rejected-Finance,27-Apr-2022,"CE,Drainage,Cuttack||SE,Drainage,Cuttack",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'renovation': 2, 'Drain': 2}",2022_04,NA,NA,NA,NA,,,,,,
2435,2021_CEDC_72448_1,SEDC-CTC / DDJSPR -13/2021-22,Renovation Hansua Drain from Rankei VRB at RD. 64.09Km to US of Baliakani VRB at RD.77.29 Km under DIP,Renovation Hansua Drain from Rankei VRB at RD. 64.09Km to US of Baliakani VRB at RD.77.29 Km under DIP,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,10-Nov-2021 04:30 PM,NA ,90.0,No ,No,Online,25-Nov-2021 10:00 AM,"CE,Drainage,Cuttack||SE,Drainage,Cuttack",Renovation Hansua Drain from Rankei VRB at RD. 64.,754103.0,2.0,"5,24,05,421",MITALI MAHAPATRA,"44,549,848",Rejected-Finance,27-Apr-2022,"CE,Drainage,Cuttack||SE,Drainage,Cuttack",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'renovation': 2, 'Drain': 2}",2022_04,NA,NA,NA,NA,,,,,,
2437,2021_CEDC_72656_1,SEDC-CTC / DDJSPR -18/2021-22,Renovation of Hansua drain from RD 40.76Km to RD 57.52 Km under DIP,Renovation of Hansua drain from RD 40.76Km to RD 57.52 Km under DIP,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,16-Nov-2021 04:30 PM,NA ,90.0,No ,No,Online,01-Dec-2021 10:00 AM,"CE,Drainage,Cuttack||SE,Drainage,Cuttack",Renovation of Hansua drain from RD 40.76Km to RD 5,754103.0,2.0,"4,58,88,566",SATYAJIT NAIK,"39,009,870",Rejected-Finance,26-Apr-2022,"CE,Drainage,Cuttack||SE,Drainage,Cuttack",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'renovation': 2, 'Drain': 2}",2022_04,NA,NA,NA,NA,,,,,,
2444,2021_CELBB_68424_4,SEEC-I/02 of 2021-22,4) Restoration of Mahanadi left embankment from RD 00Km to 0.50Km and RD1.80Km to RD.1.89Km at village Kalikuda,Restoration of Mahanadi left embankment from RD 00Km to 0.50Km and RD1.80Km to RD.1.89Km at village Kalikuda,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,14-May-2021 09:00 AM,NA ,90.0,No ,No,Online,18-Jun-2021 11:30 AM,"CE-BM,LMB Basin,BBSR||SE Eastern Circle II Chandikhole",Manijanga,754160.0,2.0,,SUMAN KALYANI PARIDA,"34,947,117",Rejected-Finance,18-Apr-2022,"CE-BM,LMB Basin,BBSR||SE Eastern Circle II Chandikhole",True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 2, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'restoration': 2},2022_04,NA,NA,NA,NA,,,,,,
2445,2021_CELBB_68424_5,SEEC-I/02 of 2021-22,5) Restoration of Mahanadi left embankment from RD 2.30Km to 2.72Km at village Madhapur Diha Palanda,Restoration of Mahanadi left embankment from RD 2.30Km to 2.72Km at village Madhapur Diha Palanda,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,14-May-2021 09:00 AM,NA ,90.0,No ,No,Online,18-Jun-2021 11:30 AM,"CE-BM,LMB Basin,BBSR||SE Eastern Circle II Chandikhole",Manijanga,754160.0,2.0,,M/s Global Developers Prop Akash Kumar Mahanta,"34,084,845",Rejected-Finance,18-Apr-2022,"CE-BM,LMB Basin,BBSR||SE Eastern Circle II Chandikhole",True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 2, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'restoration': 2},2022_04,NA,NA,NA,NA,,,,,,
2446,2021_CELBB_68424_7,SEEC-I/02 of 2021-22,7) Protection to scoured bank on Mahanadi left near village Atoda (Saharapatha),Protection to scoured bank on Mahanadi left near village Atoda (Saharapatha),Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,14-May-2021 09:00 AM,NA ,90.0,No ,No,Online,18-Jun-2021 11:30 AM,"CE-BM,LMB Basin,BBSR||SE Eastern Circle II Chandikhole",Kendupatna,754203.0,2.0,,SACHIN KUMAR SAHOO,"31,445,150",Rejected-Finance,16-Apr-2022,"CE-BM,LMB Basin,BBSR||SE Eastern Circle II Chandikhole",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 2, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,False,Preparedness Measures,"{'Protection': 2, 'scoured': 2, 'Scoured bank': 2}",2022_04,NA,NA,NA,NA,,,,,,
2448,2021_CELBB_69507_3,"ACE,EC-I/03 of 2021-22",(3) Restoration of Paika Left Embankment from RD 6.210Km to RD 7.750Km near village Ukusahi,Restoration of Paika Left Embankment from RD 6.210Km to RD 7.750Km near village Ukusahi,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,01-Jul-2021 03:00 PM,NA ,90.0,No ,No,Online,16-Jul-2021 11:30 AM,"CE-BM,LMB Basin,BBSR||SE Eastern Circle II Chandikhole",Manijanga,754160.0,2.0,,SANDEEP KUMAR DAS,"47,546,386",Rejected-Finance,18-Apr-2022,"CE-BM,LMB Basin,BBSR||SE Eastern Circle II Chandikhole",True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 2, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,True,Repair and Restoration,{'restoration': 2},2022_04,NA,NA,NA,NA,,,,,,
2449,2021_CELBB_69507_4,"ACE,EC-I/03 of 2021-22",(4) Protection to Scoured Bank of C.E. No.85(B) on Kathajodi Left from RD 00Km to 10.40Km,Protection to Scoured Bank of C.E. No.85(B) on Kathajodi Left from RD 00Km to 10.40Km,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,01-Jul-2021 03:20 PM,NA ,90.0,No ,No,Online,16-Jul-2021 11:30 AM,"CE-BM,LMB Basin,BBSR||SE Eastern Circle II Chandikhole",Jobra,753001.0,2.0,,GOPAL KUMAR GOEL,"29,993,114",Rejected-Finance,18-Apr-2022,"CE-BM,LMB Basin,BBSR||SE Eastern Circle II Chandikhole",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 2, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,False,Preparedness Measures,"{'Protection': 2, 'scoured': 2, 'Scoured bank': 2}",2022_04,NA,NA,NA,NA,,,,,,
2450,2021_CELBB_69507_5,"ACE,EC-I/03 of 2021-22",(5) Protection to C.E.No. 83(B) with Poparada Gherry on Kathajodi left from 1.50Km to RD.4.50Km,Protection to C.E.No. 83(B) with Poparada Gherry on Kathajodi left from 1.50Km to RD.4.50Km,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,01-Jul-2021 03:20 PM,NA ,90.0,No ,No,Online,16-Jul-2021 11:30 AM,"CE-BM,LMB Basin,BBSR||SE Eastern Circle II Chandikhole",Jobra,753001.0,2.0,,REENA MOHAPATRA,"16,612,966",Rejected-Finance,18-Apr-2022,"CE-BM,LMB Basin,BBSR||SE Eastern Circle II Chandikhole",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 2, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,False,Preparedness Measures,{'Protection': 2},2022_04,NA,NA,NA,NA,,,,,,
2452,2021_CELBB_69757_2,"ACE, EC-I/04 of 2021-22",(2) Protection to scoured bank and Improvement to Mahanadi and Sukapaika left embankment from Mahalhata to Dharibill,1. Earth work - 28645.00 Cum 2. Mettaling work - 2394.00 Cum 3. SDBC and B.M - 1016.00 Cum 4. Stone work - 15976.00 Cum,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,14-Jul-2021 02:00 PM,NA ,90.0,No ,No,Online,29-Jul-2021 11:30 AM,"CE-BM,LMB Basin,BBSR||SE Eastern Circle II Chandikhole",Salipur,754202.0,2.0,,SIBA PRASAD PARIDA,"74,781,454",Rejected-Finance,16-Apr-2022,"CE-BM,LMB Basin,BBSR||SE Eastern Circle II Chandikhole",True,"{'Flood': 0, 'Embankment': 1, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 1, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,True,Repair and Restoration,{'improvement': 1},2022_04,NA,NA,NA,NA,,,,,,
2453,2021_CELBB_69757_3,"ACE, EC-I/04 of 2021-22",(3) Protection to scoured bank on Birupa right from RD.15.300Km to RD26.00Km,Protection to scoured bank on Birupa right from RD.15.300Km to RD26.00Km,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,14-Jul-2021 02:00 PM,NA ,90.0,No ,No,Online,29-Jul-2021 11:30 AM,"CE-BM,LMB Basin,BBSR||SE Eastern Circle II Chandikhole",Salipur,754202.0,2.0,,Ashutosh Patra,"22,410,953",Rejected-Finance,16-Apr-2022,"CE-BM,LMB Basin,BBSR||SE Eastern Circle II Chandikhole",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 2, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,False,Preparedness Measures,"{'Protection': 2, 'scoured': 2, 'Scoured bank': 2}",2022_04,NA,NA,NA,NA,,,,,,
