TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff,timeperiod
NADAUN,02-028-02859,6.344337788018434,1376.7213000000002,115.5366,2023_07
NAGROTA BAGWAN,02-024-02126,12.710131451612904,1576.0563000000002,122.9822,2023_07
NAHAN,02-032-00050,24.85252332506204,10015.5669,221.5219,2023_07
NAINA DEVI,02-030-02109,11.871911693548387,2944.2341,184.5572,2023_07
NALAGARH,02-031-00062,8.267079404466502,3331.633,148.2586,2023_07
NAMHOL,02-030-02108,4.5527881720430114,846.8186000000001,72.0984,2023_07
NANKHARI,02-033-00041,11.13119935483871,1725.3359,142.6879,2023_07
NERMAND,02-026-00016,5.465199798387097,2710.7391,96.7553,2023_07
NERUA,02-033-00042,5.991850537634408,2228.9684,73.772,2023_07
NICHAR,02-034-00010,0.7718105222734255,1004.8973,47.7823,2023_07
NIHRI,02-027-00028,9.64283440860215,2690.3508,120.7367,2023_07
NOHRA,02-032-00051,23.248205990783408,5044.8607,216.0435,2023_07
NURPUR,02-024-02127,6.711294516129033,4161.002600000001,117.6755,2023_07
PACHHAD,02-032-00052,24.314771612903225,11306.3688,219.544,2023_07
PADHAR,02-027-00029,17.95090599078341,7790.693200000001,407.9794,2023_07
PALAMPUR,02-024-02128,18.51646850094877,9758.1789,125.8943,2023_07
PANGI,02-023-00006,0.6904236373748609,1241.3817,260.8404,2023_07
PAONTA SAHIB,02-032-01637,29.106946505376342,21655.5682,221.807,2023_07
POOH,02-034-01705,0.1256676761026991,190.8892,2.6359,2023_07
RAJGARH,02-032-00053,24.971972350230416,5418.918,219.0882,2023_07
RAKKAR,02-024-02129,5.752477419354839,534.9804,110.5578,2023_07
RAMPUR,02-033-00043,8.326502443792767,8518.012,142.3376,2023_07
RAMSHAHR,02-031-00063,6.248079723502305,1355.8333000000002,136.0579,2023_07
RENUKA,02-032-00055,22.207074516129037,6884.1931,151.0896,2023_07
ROHRU,02-033-00044,15.34645451612903,4757.4009,146.0894,2023_07
RONHAT,02-032-03318,12.188762903225806,3022.8132,219.0012,2023_07
SAINJ,02-026-00017,1.2554078976640712,1128.6117,40.2726,2023_07
SALUNI,02-023-00007,2.508376570458404,1477.4338,90.299,2023_07
SANDHOL,02-027-00030,,0.0,,2023_07
SANGLA,02-034-01706,0.7381264400921659,1281.3875,25.8181,2023_07
SARKAGHAT,02-027-00031,17.257960829493086,3744.9775,137.2282,2023_07
SEONI,02-033-00046,5.2712903225806444,1634.1,126.407,2023_07
SHAHPUR,02-024-02130,2.2949443548387096,569.1462,59.7505,2023_07
SHALAI,02-032-00056,12.24899741935484,3797.1892,151.0878,2023_07
SHIMLA,02-033-00045,7.247763440860215,4044.252,131.2041,2023_07
SIHUNTA,02-023-00008,3.313518181818182,1129.9097,88.7828,2023_07
SOLAN,02-031-00064,16.499261693548387,4091.8169,224.3841,2023_07
SPITI,02-025-02401,0.1144511619840444,989.8881,8.1555,2023_07
SUNDAR NAGAR,02-027-00032,8.151100537634408,3032.2094,140.4247,2023_07
THEOG,02-033-00047,7.282810080645161,3612.2738,102.5771,2023_07
THUNAG,02-027-00033,6.229049560117301,2124.1059,100.1715,2023_07
THURAL,02-024-02131,11.169002150537636,1038.7172,103.6239,2023_07
TIRA SUJANPUR,02-028-02860,8.215994758064516,2037.5667,146.4329,2023_07
UNA,02-029-00069,10.37441198156682,2251.2474,162.1359,2023_07
AMB,02-029-00065,8.947075897435898,3489.3596,159.3732,2023_08
ANI,02-026-00011,0.4498305555555555,161.939,5.7802,2023_08
ARKI,02-031-00057,6.920707619047619,2906.6972,109.2315,2023_08
AUT,02-027-00018,3.2357894444444444,582.4421,130.1268,2023_08
BADDI,02-031-00058,1.411377,423.4131,106.7315,2023_08
BAIJNATH,02-024-02110,9.325753333333331,3357.2712,174.7494,2023_08
BALDWARA,02-027-00019,16.928226666666667,1015.6936,139.9881,2023_08
BALH,02-027-00020,16.245117777777775,4386.1818,155.0853,2023_08
BALI CHOWKI,02-027-03430,12.860786825396826,8102.2957,132.2586,2023_08
BAMSAN,02-028-01431,18.233945833333333,2188.0735,230.806,2023_08
BANGANA,02-029-00066,6.540689411764705,3335.7516,153.8064,2023_08
BANJAR,02-026-00012,0.1823566666666666,109.414,5.6204,2023_08
BAROH,02-024-02111,21.788310000000003,3268.2465,216.3543,2023_08
BARSAR,02-028-02854,1.847053888888889,332.4697,35.2365,2023_08
BHARARI,02-030-02104,19.75114466666667,2962.6717,163.6199,2023_08
BHATTIYAT,02-023-00001,0.6960703703703703,187.939,30.211,2023_08
BHORANJ,02-028-02855,17.687032499999997,2122.4439,112.1402,2023_08
BHUNTAR,02-026-00013,0.5183776131687243,1259.6576,129.6085,2023_08
BILASPUR,02-030-02105,6.805499999999999,1020.825,128.0118,2023_08
BRAHMAUR,02-023-00002,4.696766666666667,9017.792,244.5257,2023_08
CHACHYOT,02-027-00022,9.774360666666666,2932.3082,130.7519,2023_08
CHAMBA,02-023-00003,0.3547650877192982,404.4322,25.478,2023_08
CHAUPAL,02-033-00034,1.5750575757575758,519.769,40.0204,2023_08
CHAURAH,02-023-00004,0.0975653623188405,134.6402,1.6012,2023_08
CHIRGAON,02-033-00035,0.1638291999999999,122.8719,4.8449,2023_08
DADA SIBA,02-024-02112,10.482428,1572.3642,216.3943,2023_08
DADAHU,02-032-00048,4.705874,705.8811000000001,60.2631,2023_08
DALHOUSIE,02-023-00005,1.4859205555555557,267.4657,32.4027,2023_08
DERA GOPIPUR,02-024-02113,14.614777142857143,9207.3096,217.5158,2023_08
DHARAMPUR,02-027-00023,15.977759999999998,3355.3296,106.1572,2023_08
DHARMSHALA,02-024-02114,4.97332,1790.3952,245.0561,2023_08
DHATWAL,02-028-02856,2.0187975,242.2557,33.4296,2023_08
DHIRA,02-024-02115,23.9569375,2874.8325,214.4147,2023_08
DODRA KWAR,02-033-00036,0.0849507692307692,33.1308,1.6477,2023_08
FATEHPUR,02-024-02116,4.056503703703704,1095.256,80.1226,2023_08
GALORE,02-028-02857,25.654670000000003,1539.2802,234.897,2023_08
GHANARI,02-029-00067,0.7539743333333334,226.1923,70.2272,2023_08
GHUMARWIN,02-030-02106,17.013156666666667,4083.1576,158.7024,2023_08
HAMIRPUR,02-028-02858,25.029190000000003,5256.1299,234.1867,2023_08
HANGRANG,02-034-01703,0.0217022807017543,12.3703,0.4794,2023_08
HARCHAKIAN,02-024-02117,12.624128333333331,757.4476999999999,216.7832,2023_08
HAROLI,02-029-00068,1.9897354545454544,656.6127,83.1747,2023_08
INDORA,02-024-02118,4.567484666666667,2055.3681,76.1271,2023_08
JAISINGHPUR,02-024-02119,22.511086666666667,4051.9956,227.9166,2023_08
JASWAN  KOTLA,02-024-02120,4.573241666666666,548.789,81.0487,2023_08
JAWALAMUKHI,02-024-02121,13.839621666666666,2491.1319,216.0214,2023_08
JAWALI,02-024-02122,9.024060833333332,3248.6619,216.4046,2023_08
JHANDUTA,02-030-02107,8.977953555555555,4040.0791,166.9069,2023_08
JOGINDAR NAGAR,02-027-00024,15.77742888888889,5679.8744,174.3012,2023_08
JUBBAL,02-033-00037,0.5858097222222223,210.8915,25.2074,2023_08
KALPA,02-034-00009,0.0328148888888888,14.7667,0.7997,2023_08
KAMRAU,02-032-00049,9.18512857142857,1928.877,134.7535,2023_08
KANDAGHAT,02-031-00059,8.568799,2570.6397,107.1455,2023_08
KANGRA,02-024-02123,10.618818571428571,2229.9519,216.7929,2023_08
KARSOG,02-027-00025,3.9325796825396826,2477.5252,58.2701,2023_08
KASAULI,02-031-00060,7.964584285714285,1672.5627,106.9556,2023_08
KHUNDIAN,02-024-02124,17.869311111111113,3216.476,216.8526,2023_08
KOTKHAI,02-033-00038,0.6839721212121213,225.7108,19.1605,2023_08
KOTLI,02-027-00026,16.863645833333333,2023.6375,130.5853,2023_08
KRISHANGARH,02-031-00061,6.43165,964.7475,107.249,2023_08
KULLU,02-026-00014,0.5291059090909092,349.2099,23.6495,2023_08
KUMHARSAIN,02-033-00039,1.265001851851852,341.5505,38.801,2023_08
KUPVI,02-033-00040,1.946398,291.9597,43.9846,2023_08
LAD BHAROL,02-027-00027,14.949306666666669,1345.4376,173.0142,2023_08
LAHAUL,02-025-00017,0.1345530512820512,1049.5138,3.5532,2023_08
MANALI,02-026-00015,0.294187816091954,255.9434,5.4592,2023_08
MORANG,02-034-01704,0.0593926666666666,115.8157,1.6145,2023_08
MULTHAN,02-024-02125,1.3385544736842103,1525.9521,164.5506,2023_08
NADAUN,02-028-02859,18.042080952380957,3788.837,234.6033,2023_08
NAGROTA BAGWAN,02-024-02126,18.952763333333333,2274.3316,246.5479,2023_08
NAHAN,02-032-00050,5.000313076923077,1950.1221,76.7589,2023_08
NAINA DEVI,02-030-02109,9.120957916666669,2189.0299,132.5858,2023_08
NALAGARH,02-031-00062,4.922891794871794,1919.9278,152.1843,2023_08
NAMHOL,02-030-02108,6.930862222222222,1247.5552,130.4732,2023_08
NANKHARI,02-033-00041,0.59808,89.71199999999999,14.9538,2023_08
NERMAND,02-026-00016,0.348893125,167.4687,5.7981,2023_08
NERUA,02-033-00042,0.4969875,178.9155,11.3326,2023_08
NICHAR,02-034-00010,0.111155,140.05530000000002,3.9017,2023_08
NIHRI,02-027-00028,7.351433703703704,1984.8871,71.4566,2023_08
NOHRA,02-032-00051,2.5065414285714285,526.3737,58.3646,2023_08
NURPUR,02-024-02127,7.648095333333333,4588.8572,75.5237,2023_08
PACHHAD,02-032-00052,6.016691333333333,2707.5111,59.7316,2023_08
PADHAR,02-027-00029,11.692752857142857,4910.9562,174.0277,2023_08
PALAMPUR,02-024-02128,23.525393137254905,11997.9505,246.3642,2023_08
PANGI,02-023-00006,0.0429994252873563,74.819,1.0176,2023_08
PAONTA SAHIB,02-032-01637,13.245202083333334,9536.5455,136.9103,2023_08
POOH,02-034-01705,0.0381989795918367,56.1525,0.7946,2023_08
RAJGARH,02-032-00053,6.399086190476191,1343.8081,60.1914,2023_08
RAKKAR,02-024-02129,11.731453333333333,1055.8308,143.4169,2023_08
RAMPUR,02-033-00043,0.5240684848484849,518.8278,12.4193,2023_08
RAMSHAHR,02-031-00063,4.780270476190477,1003.8568,124.0587,2023_08
RENUKA,02-032-00055,0.999915,299.9745,24.1939,2023_08
ROHRU,02-033-00044,0.7006883333333334,210.2065,19.4213,2023_08
RONHAT,02-032-03318,7.493520416666668,1798.4449000000002,62.3885,2023_08
SAINJ,02-026-00017,0.2338213793103448,203.4246,4.4785,2023_08
SALUNI,02-023-00007,0.1910817543859649,108.9166,3.9021,2023_08
SANDHOL,02-027-00030,,0.0,,2023_08
SANGLA,02-034-01706,0.1376453571428571,231.2442,1.6347,2023_08
SARKAGHAT,02-027-00031,16.218224285714285,3405.8271,109.9337,2023_08
SEONI,02-033-00046,4.725567,1417.6701,67.5956,2023_08
SHAHPUR,02-024-02130,0.9404358333333334,225.7046,27.4933,2023_08
SHALAI,02-032-00056,0.9860223333333332,295.8067,15.6609,2023_08
SHIMLA,02-033-00045,7.112262592592592,3840.6218,77.9077,2023_08
SIHUNTA,02-023-00008,2.840160909090909,937.2531,64.8075,2023_08
SOLAN,02-031-00064,7.050885833333334,1692.2126,107.2563,2023_08
SPITI,02-025-02401,0.0952584707287933,797.3134,9.004,2023_08
SUNDAR NAGAR,02-027-00032,12.45323027777778,4483.1629,146.3197,2023_08
THEOG,02-033-00047,4.855108333333334,2330.452,61.0284,2023_08
THUNAG,02-027-00033,0.5515854545454545,182.0232,6.0218,2023_08
THURAL,02-024-02131,25.47917222222222,2293.1255,221.4861,2023_08
TIRA SUJANPUR,02-028-02860,23.8180875,5716.341,232.8267,2023_08
UNA,02-029-00069,3.542239047619048,743.8702,88.7679,2023_08
AMB,02-029-00065,0.3729479487179487,145.4497,8.0576,2023_09
ANI,02-026-00011,0.0403497222222222,14.5259,1.0356,2023_09
ARKI,02-031-00057,0.0719916666666666,30.2365,4.7826,2023_09
AUT,02-027-00018,0.0442166666666666,7.959,1.8609,2023_09
BADDI,02-031-00058,0.048841,14.6523,3.0323,2023_09
BAIJNATH,02-024-02110,0.4061091666666667,146.1993,12.4162,2023_09
BALDWARA,02-027-00019,0.0424999999999999,2.55,0.7921,2023_09
BALH,02-027-00020,0.3133622222222222,84.6078,21.7248,2023_09
BALI CHOWKI,02-027-03430,0.1074747619047618,67.7091,2.631,2023_09
BAMSAN,02-028-01431,0.436615,52.3938,5.7819,2023_09
BANGANA,02-029-00066,0.314393137254902,160.3405,6.8493,2023_09
BANJAR,02-026-00012,0.0138663333333333,8.319799999999999,1.1683,2023_09
BAROH,02-024-02111,2.530628666666667,379.5943,62.9283,2023_09
BARSAR,02-028-02854,0.1569766666666666,28.2558,6.1571,2023_09
BHARARI,02-030-02104,0.0621826666666666,9.3274,1.1316,2023_09
BHATTIYAT,02-023-00001,0.2387481481481481,64.462,9.1206,2023_09
BHORANJ,02-028-02855,0.5497716666666667,65.9726,8.1222,2023_09
BHUNTAR,02-026-00013,0.0360279835390946,87.548,4.5691,2023_09
BILASPUR,02-030-02105,0.0360766666666666,5.4115,0.6257,2023_09
BRAHMAUR,02-023-00002,1.0348333333333333,1986.88,46.3642,2023_09
CHACHYOT,02-027-00022,0.525854,157.7562,20.1927,2023_09
CHAMBA,02-023-00003,0.1484513157894736,169.2345,19.7889,2023_09
CHAUPAL,02-033-00034,0.1664312121212121,54.9223,8.9067,2023_09
CHAURAH,02-023-00004,0.0577443478260869,79.6872,1.2732,2023_09
CHIRGAON,02-033-00035,0.0149818666666666,11.2364,0.4289,2023_09
DADA SIBA,02-024-02112,2.5163893333333336,377.4584,82.562,2023_09
DADAHU,02-032-00048,0.2254233333333333,33.8135,5.499,2023_09
DALHOUSIE,02-023-00005,0.4563738888888889,82.1473,19.6332,2023_09
DERA GOPIPUR,02-024-02113,3.0730806349206348,1936.0408,80.6273,2023_09
DHARAMPUR,02-027-00023,0.4726861904761905,99.2641,7.2118,2023_09
DHARMSHALA,02-024-02114,1.294985,466.1946,47.3476,2023_09
DHATWAL,02-028-02856,0.1483708333333333,17.804499999999997,4.0808,2023_09
DHIRA,02-024-02115,1.2025491666666668,144.3059,62.6407,2023_09
DODRA KWAR,02-033-00036,0.0151925641025641,5.9251,0.4711,2023_09
FATEHPUR,02-024-02116,1.4650607407407408,395.5664,63.2604,2023_09
GALORE,02-028-02857,0.2201583333333333,13.2095,3.8299,2023_09
GHANARI,02-029-00067,0.3787073333333333,113.6122,10.9523,2023_09
GHUMARWIN,02-030-02106,0.03587375,8.6097,1.1283,2023_09
HAMIRPUR,02-028-02858,0.3145885714285714,66.06360000000001,5.0243,2023_09
HANGRANG,02-034-01703,0.0022491228070175,1.282,0.0429,2023_09
HARCHAKIAN,02-024-02117,1.739576666666667,104.37460000000002,64.5708,2023_09
HAROLI,02-029-00068,0.2487642424242424,82.09219999999999,7.2556,2023_09
INDORA,02-024-02118,0.1318291111111111,59.3231,2.7719,2023_09
JAISINGHPUR,02-024-02119,0.960587222222222,172.9057,23.4316,2023_09
JASWAN  KOTLA,02-024-02120,2.3860025,286.3203,72.1944,2023_09
JAWALAMUKHI,02-024-02121,0.7538988888888889,135.7018,59.9532,2023_09
JAWALI,02-024-02122,0.7554175000000001,271.9503,63.2578,2023_09
JHANDUTA,02-030-02107,0.1301806666666666,58.5813,6.0934,2023_09
JOGINDAR NAGAR,02-027-00024,0.5104397222222222,183.7583,8.9843,2023_09
JUBBAL,02-033-00037,0.0210738888888888,7.5866,0.8275,2023_09
KALPA,02-034-00009,0.0114997777777777,5.1749,0.2756,2023_09
KAMRAU,02-032-00049,1.5783390476190475,331.45120000000003,40.1248,2023_09
KANDAGHAT,02-031-00059,0.1305103333333333,39.1531,4.429,2023_09
KANGRA,02-024-02123,1.4070566666666666,295.4819,64.8593,2023_09
KARSOG,02-027-00025,0.0281147619047619,17.7123,0.426,2023_09
KASAULI,02-031-00060,0.2526461904761904,53.0557,3.3293,2023_09
KHUNDIAN,02-024-02124,1.0556027777777777,190.0085,63.2309,2023_09
KOTKHAI,02-033-00038,0.0635415151515151,20.9687,0.7714,2023_09
KOTLI,02-027-00026,0.2999316666666666,35.9918,5.2401,2023_09
KRISHANGARH,02-031-00061,0.148342,22.2513,4.6029,2023_09
KULLU,02-026-00014,0.0643277272727272,42.4563,3.3595,2023_09
KUMHARSAIN,02-033-00039,0.0494381481481481,13.3483,0.7632,2023_09
KUPVI,02-033-00040,0.469502,70.4253,10.9512,2023_09
LAD BHAROL,02-027-00027,0.6161177777777778,55.4506,9.1292,2023_09
LAHAUL,02-025-00017,0.0280040512820512,218.4316,7.0436,2023_09
MANALI,02-026-00015,0.3672174712643678,319.4792,11.8868,2023_09
MORANG,02-034-01704,0.01013,19.7535,0.3258,2023_09
MULTHAN,02-024-02125,0.0925641228070175,105.5231,3.0141,2023_09
NADAUN,02-028-02859,0.3954366666666666,83.0417,9.408,2023_09
NAGROTA BAGWAN,02-024-02126,3.850223333333333,462.0268,62.889,2023_09
NAHAN,02-032-00050,0.8917802564102565,347.7943,18.0947,2023_09
NAINA DEVI,02-030-02109,0.1704895833333333,40.9175,3.4953,2023_09
NALAGARH,02-031-00062,0.0481128205128205,18.764,1.374,2023_09
NAMHOL,02-030-02108,0.0724911111111111,13.0484,1.1711,2023_09
NANKHARI,02-033-00041,0.0462846666666666,6.9427,0.7617,2023_09
NERMAND,02-026-00016,0.0519002083333333,24.9121,1.5313,2023_09
NERUA,02-033-00042,0.0561122222222222,20.2004,3.5569,2023_09
NICHAR,02-034-00010,0.0190518253968253,24.0053,1.013,2023_09
NIHRI,02-027-00028,0.4122351851851852,111.3035,13.8152,2023_09
NOHRA,02-032-00051,0.3516966666666666,73.8563,7.9986,2023_09
NURPUR,02-024-02127,0.1477911666666666,88.67470000000002,4.389,2023_09
PACHHAD,02-032-00052,0.1126451111111111,50.6903,2.4362,2023_09
PADHAR,02-027-00029,0.2288288095238095,96.1081,6.6262,2023_09
PALAMPUR,02-024-02128,3.2379798039215686,1651.3697,54.9475,2023_09
PANGI,02-023-00006,0.0091059770114942,15.8444,1.42,2023_09
PAONTA SAHIB,02-032-01637,2.2852331944444444,1645.3679,41.5668,2023_09
POOH,02-034-01705,0.0036002721088435,5.2924,0.2137,2023_09
RAJGARH,02-032-00053,0.1143366666666666,24.0107,2.0327,2023_09
RAKKAR,02-024-02129,0.3223188888888889,29.0087,5.6553,2023_09
RAMPUR,02-033-00043,0.051670909090909,51.1542,1.8753,2023_09
RAMSHAHR,02-031-00063,0.0439709523809523,9.2339,1.0226,2023_09
RENUKA,02-032-00055,0.3782976666666666,113.4893,5.7981,2023_09
ROHRU,02-033-00044,0.0266106666666666,7.983199999999999,0.7581,2023_09
RONHAT,02-032-03318,0.1858966666666666,44.6152,7.7768,2023_09
SAINJ,02-026-00017,0.0144808045977011,12.5983,0.3874,2023_09
SALUNI,02-023-00007,0.0222235087719298,12.6674,0.8956,2023_09
SANDHOL,02-027-00030,,0.0,,2023_09
SANGLA,02-034-01706,0.0197727976190476,33.2183,0.3934,2023_09
SARKAGHAT,02-027-00031,0.3844585714285714,80.7363,6.3556,2023_09
SEONI,02-033-00046,0.032928,9.8784,0.8001,2023_09
SHAHPUR,02-024-02130,0.2034616666666666,48.8308,4.4013,2023_09
SHALAI,02-032-00056,0.1915086666666666,57.4526,4.9619,2023_09
SHIMLA,02-033-00045,0.0825281481481481,44.5652,1.0897,2023_09
SIHUNTA,02-023-00008,0.0881069696969697,29.0753,2.9681,2023_09
SOLAN,02-031-00064,0.12807,30.7368,4.6291,2023_09
SPITI,02-025-02401,0.0031819115890083,26.6326,0.4171,2023_09
SUNDAR NAGAR,02-027-00032,0.4593283333333333,165.35819999999998,35.1325,2023_09
THEOG,02-033-00047,0.0941577083333333,45.1957,1.134,2023_09
THUNAG,02-027-00033,0.026100303030303,8.613100000000001,0.3982,2023_09
THURAL,02-024-02131,0.9776077777777776,87.9847,24.4359,2023_09
TIRA SUJANPUR,02-028-02860,0.4173920833333333,100.1741,8.9166,2023_09
UNA,02-029-00069,0.4354538095238095,91.4453,8.9204,2023_09
AMB,02-029-00065,0.0376451282051282,14.6816,2.0003,2023_10
ANI,02-026-00011,0.0364138888888888,13.109,0.7376,2023_10
ARKI,02-031-00057,0.0886547619047619,37.23500000000001,2.4627,2023_10
AUT,02-027-00018,0.0241416666666666,4.3455,0.4573,2023_10
BADDI,02-031-00058,0.108585,32.5755,1.7959,2023_10
BAIJNATH,02-024-02110,0.0649361111111111,23.377,3.2171,2023_10
BALDWARA,02-027-00019,0.034015,2.0409,1.1401,2023_10
BALH,02-027-00020,0.0272107407407407,7.3469,0.7277,2023_10
BALI CHOWKI,02-027-03430,0.0314066666666666,19.7862,0.6108,2023_10
BAMSAN,02-028-01431,0.12327,14.7924,2.0563,2023_10
BANGANA,02-029-00066,0.0438786274509803,22.3781,1.0745,2023_10
BANJAR,02-026-00012,0.0155573333333333,9.3344,0.796,2023_10
BAROH,02-024-02111,0.0080659999999999,1.2099,0.2123,2023_10
BARSAR,02-028-02854,0.0413522222222222,7.4434,0.7797,2023_10
BHARARI,02-030-02104,0.0421106666666666,6.3166,1.1949,2023_10
BHATTIYAT,02-023-00001,0.7227422222222223,195.1404,29.8057,2023_10
BHORANJ,02-028-02855,0.1525716666666667,18.3086,1.9943,2023_10
BHUNTAR,02-026-00013,0.0375516460905349,91.2505,1.5729,2023_10
BILASPUR,02-030-02105,0.0909566666666666,13.6435,1.9806,2023_10
BRAHMAUR,02-023-00002,0.0516486979166666,99.1655,5.0463,2023_10
CHACHYOT,02-027-00022,0.0310626666666666,9.3188,0.5229,2023_10
CHAMBA,02-023-00003,0.209530350877193,238.8646,39.8178,2023_10
CHAUPAL,02-033-00034,0.03234,10.6722,1.7739,2023_10
CHAURAH,02-023-00004,0.0906976811594203,125.1628,1.3558,2023_10
CHIRGAON,02-033-00035,0.0185256,13.8942,1.0467,2023_10
DADA SIBA,02-024-02112,0.0669526666666666,10.0429,2.0661,2023_10
DADAHU,02-032-00048,0.0570173333333333,8.5526,1.4035,2023_10
DALHOUSIE,02-023-00005,0.8076833333333334,145.383,39.0157,2023_10
DERA GOPIPUR,02-024-02113,0.051575873015873,32.4928,2.851,2023_10
DHARAMPUR,02-027-00023,0.1546290476190476,32.472100000000005,2.5897,2023_10
DHARMSHALA,02-024-02114,0.1124461111111111,40.4806,6.5373,2023_10
DHATWAL,02-028-02856,0.031755,3.8106,0.4749,2023_10
DHIRA,02-024-02115,0.0500458333333333,6.0055,0.9887,2023_10
DODRA KWAR,02-033-00036,0.0134705128205128,5.2535,0.4719,2023_10
FATEHPUR,02-024-02116,0.062437037037037,16.858,2.3859,2023_10
GALORE,02-028-02857,0.0192783333333333,1.1567,0.4808,2023_10
GHANARI,02-029-00067,0.1177066666666666,35.312,2.8726,2023_10
GHUMARWIN,02-030-02106,0.0276729166666666,6.641500000000001,1.1838,2023_10
HAMIRPUR,02-028-02858,0.03801,7.9821,1.0727,2023_10
HANGRANG,02-034-01703,0.0035057894736842,1.9983,0.1176,2023_10
HARCHAKIAN,02-024-02117,0.16918,10.1508,5.6826,2023_10
HAROLI,02-029-00068,0.0569530303030303,18.7945,1.1771,2023_10
INDORA,02-024-02118,0.0625211111111111,28.1345,2.2811,2023_10
JAISINGHPUR,02-024-02119,0.1256772222222222,22.621900000000004,3.2447,2023_10
JASWAN  KOTLA,02-024-02120,0.1143324999999999,13.7199,2.6551,2023_10
JAWALAMUKHI,02-024-02121,0.01026,1.8468,0.3461,2023_10
JAWALI,02-024-02122,0.0898086111111111,32.3311,4.6917,2023_10
JHANDUTA,02-030-02107,0.0730004444444444,32.8502,1.9,2023_10
JOGINDAR NAGAR,02-027-00024,0.1192627777777777,42.9346,3.0726,2023_10
JUBBAL,02-033-00037,0.0472786111111111,17.0203,3.0183,2023_10
