@class,stationCode,dangerLevel,dlEndDate,dlStartDate,frl,frlEndDate,frlStartDate,highestFlowLevel,highestFlowLevelDate,meteorologicalSubDivision,modesOfCommunication,mwl,mwlEndDate,mwlStartDate,nearestTown,savedAt,type,warningLevel,wlEndDate,wlStartDate,floodForecastStaticBangladeshReportStationCode,layerStationStationCode,meteorologicalSubdivisionId
com.eptisa.dto.SimpleFloodForecastStaticDto,011-WGDNGP,,,,,,,248.41,1994-07-12,Vidharbha,"['Wireless', 'Telemetry']",,,,,2014-05-29,Base,,,,,011-WGDNGP,19.0
com.eptisa.dto.SimpleFloodForecastStaticDto,004-ERDBWN,30.92,,,,,,34.82,2013-10-13,Odisha,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-19,Base,29.7,,,,004-ERDBWN,3.0
com.eptisa.dto.SimpleFloodForecastStaticDto,018-UYDDEL,,,,,,,166.17,2010-09-26,West Uttar Pradesh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-05-13,Base,,,,,018-UYDDEL,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,041-HDCHENNAI,,,,,,,96.25,2021-11-19,,"['GSM', 'Manual']",,,,,2017-07-11,Base,,,,,041-HDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,013-HYDCHENNAI,6.0,,,,,,6.65,2015-11-16,,"['GSM', 'Manual']",,,,,2015-05-19,Base,5.0,,,,013-HYDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,018-HYDCHENNAI,14.755,,,,,,15.255,2021-11-19,,"['GSM', 'Manual']",,,,,2015-05-19,Base,13.755,,,,018-HYDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,007-ugdhyd,,,,,,,478.0,2006-08-07,,"['Wireless', 'Telemetry']",482.5,,1990-10-12,,2014-05-30,Base,,,,,007-ugdhyd,
com.eptisa.dto.SimpleFloodForecastStaticDto,020-HYDCHENNAI,18.3,,,,,,18.892,2008-11-28,,"['GSM', 'Manual']",,,,,2015-05-19,Base,17.3,,,,020-HYDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,053 -hd chennAI,35.7,,,,,,36.27,2021-11-19,,"['GSM', 'Manual']",,,,,2017-07-11,Base,34.7,,,,053 -hd chennAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,054- HD CHENNAI,37.29,,,,,,37.79,2021-11-19,,"['GSM', 'Manual']",,,,,2017-07-11,Base,36.29,,,,054- HD CHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,022-wgdngp,,,,,,,169.4,1986-08-13,,"['Wireless', 'Telemetry']",,,,,2014-05-31,Base,,,,,022-wgdngp,
com.eptisa.dto.SimpleFloodForecastStaticDto,002-DDASL	,,,,,,,137.1,2008-09-28,Jharkhand,['Wireless'],,,,,2014-03-27,Base,,,,,002-DDASL	,11.0
com.eptisa.dto.SimpleFloodForecastStaticDto,002-ubddib,,,,,,,435.93,2010-09-06,Arunachal Pradesh,"['Wireless', 'Telemetry', 'GSM']",,,,TUTING,2014-04-26,Base,,,,,002-ubddib,24.0
com.eptisa.dto.SimpleFloodForecastStaticDto,018-WGDNGP,,,,,,,161.42,2013-08-03,Telangana,['Telemetry'],,,,,2014-05-31,Base,,,,,018-WGDNGP,17.0
com.eptisa.dto.SimpleFloodForecastStaticDto,DWRIS-02,,,,,,,,,Sub Himalayan West Bengal,[None],,,,,2017-07-11,Base,,,,,DWRIS-02,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,DWRIS-14,,,,,,,,,Sub Himalayan West Bengal,[None],,,,,2017-07-11,Base,,,,,DWRIS-14,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,DWRIS-15,,,,,,,,,Sub Himalayan West Bengal,[None],,,,,2017-07-11,Base,,,,,DWRIS-15,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,008-SIDGTK,,,,,,,,,Sub Himalayan West Bengal,['Manual'],,,,,2015-05-28,Base,,,,,008-SIDGTK,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,005-SIDGTK,,,,,,,,,Sub Himalayan West Bengal,"['Telemetry', 'GSM', 'Manual']",,,,,2015-05-14,Base,,,,,005-SIDGTK,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,042CDBNG,55.365,,,,,,57.065,2019-08-10,Coastal Karnataka,['Manual'],,,,KARKALA,2017-05-09,Base,54.365,,,,042CDBNG,35.0
com.eptisa.dto.SimpleFloodForecastStaticDto,012-wgdngp,,,,,,,213.63,1994-07-13,,"['Wireless', 'Telemetry']",,,,,2014-05-29,Base,,,,,012-wgdngp,
com.eptisa.dto.SimpleFloodForecastStaticDto,026CDBNG,18.0,,,,,,17.48,2009-07-31,Coastal Karnataka,"['GSM', 'Manual']",,,,Udupi,2015-07-25,Base,14.85,,,,026CDBNG,35.0
com.eptisa.dto.SimpleFloodForecastStaticDto,011-SWRDKOCHI,8.1,,,,,,10.58,2018-08-16,Kerala,"['GSM', 'Manual']",,,,CHALAKKUDY,2015-05-13,Base,7.1,,,,011-SWRDKOCHI,36.0
com.eptisa.dto.SimpleFloodForecastStaticDto,052- hd chennai,102.32,,,,,,102.82,2021-11-20,,"['GSM', 'Manual']",,,,,2017-07-11,Base,101.32,,,,052- hd chennai,
com.eptisa.dto.SimpleFloodForecastStaticDto,013-SWRDKOCHI,13.64,,,,,,17.47,2018-08-16,,"['GSM', 'Manual']",,,,,2015-06-03,Base,12.64,,,,013-SWRDKOCHI,
com.eptisa.dto.SimpleFloodForecastStaticDto,008-NDBHP,670.0,,2022-08-21,,,,669.64,1991-08-23,East Madhya Pradesh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-04-28,Base,667.0,,2022-08-21,,008-NDBHP,30.0
com.eptisa.dto.SimpleFloodForecastStaticDto,01-11-06-003,24.58,,2015-05-18,,,,28.24,1993-07-22,,['Manual'],,,,,2015-05-18,Base,,,,,01-11-06-003,
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-1-034-1235,,,,,,,373.05,2020-07-27,,,,,,,2021-06-04,Base,,,,,NBO-1-034-1235,
com.eptisa.dto.SimpleFloodForecastStaticDto,038-HDCHENNAI,447.02,,,,,,447.52,2021-11-19,,"['GSM', 'Manual']",,,,,2017-05-30,Base,446.02,,,,038-HDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,003-hydchennai,101.93,,,,,,102.43,1996-10-19,Rayalaseema,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-05-29,Base,100.93,,,,003-hydchennai,15.0
com.eptisa.dto.SimpleFloodForecastStaticDto,001NEID3,,,,,,,,,Arunachal Pradesh,"['GSM', 'Manual']",,,,Jang,2015-04-23,Base,,,,,001NEID3,24.0
com.eptisa.dto.SimpleFloodForecastStaticDto,007-HYDCHENNAI,229.84,,,,,,230.34,1975-11-04,Rayalaseema,"['GSM', 'Manual']",,,,,2015-05-13,Base,228.84,,,,007-HYDCHENNAI,15.0
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-2-010-1211,,,,,,,423.02,2022-10-13,,,,,,,2021-06-04,Base,,,,,NBO-2-010-1211,
com.eptisa.dto.SimpleFloodForecastStaticDto,016-SWRDKOCHI,795.2,,,,,,797.13,2018-08-16,,"['GSM', 'Manual']",,,,,2015-05-31,Base,794.2,,,,016-SWRDKOCHI,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WEI000076,,,,,,,,,,,,,,,2023-01-19,Base,,,,,CW1WEI000076,
com.eptisa.dto.SimpleFloodForecastStaticDto,CCN00J5,635.5,,2022-10-20,,,,638.03,2022-09-06,,,,,,,2022-09-20,Base,634.0,,,,CCN00J5,
com.eptisa.dto.SimpleFloodForecastStaticDto,007-DDASL	,307.51,,,,,,316.68,1978-09-26,Jharkhand,['Wireless'],,,,,2014-03-14,Base,306.51,,,,007-DDASL	,11.0
com.eptisa.dto.SimpleFloodForecastStaticDto,014-MAHGAND,,,,136.25,,,140.49,,,[None],,,,,2015-07-26,Base,,,,,014-MAHGAND,
com.eptisa.dto.SimpleFloodForecastStaticDto,013-MAHGAND,,,,,,,146.4,,,"['Wireless', 'Telemetry']",,,,,2014-08-06,Base,,,,,013-MAHGAND,
com.eptisa.dto.SimpleFloodForecastStaticDto,011-ukdpune,420.5,,,,,,424.5,2020-10-17,,[None],,,,,2014-05-15,Base,419.0,,,,011-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,005-UKDPUNE,537.16,,,,,,541.35,2019-08-10,Madhya Maharashtra,"['Wireless', 'Telemetry']",,,,,2014-05-15,Base,535.64,,,,005-UKDPUNE,33.0
com.eptisa.dto.SimpleFloodForecastStaticDto,001-ugdhyd,,,,,,,,,Marathwada,['Wireless'],,,,,2014-05-30,Base,,,,,001-ugdhyd,12.0
com.eptisa.dto.SimpleFloodForecastStaticDto,001-UBDDIB,,,,,,,1230.26,2017-08-11,Arunachal Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-16,Base,,,,,001-UBDDIB,24.0
com.eptisa.dto.SimpleFloodForecastStaticDto,004-mgd3vns,81.2,,,,,,81.2,2013-08-26,East Uttar Pradesh,"['Wireless', 'Manual']",64.42,,2005-06-26,,2014-06-02,Base,80.2,,,,004-mgd3vns,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-2-014-1215,,,,,,,347.81,2019-09-11,,,,,,,2021-06-04,Base,,,,,NBO-2-014-1215,
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-1-003-1204,,,,,,,696.82,2020-08-18,,,,,,,2021-06-04,Base,,,,,NBO-1-003-1204,
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-2-008-1209,,,,,,,591.17,2020-08-18,,,,,,,2021-06-04,Base,,,,,NBO-2-008-1209,
com.eptisa.dto.SimpleFloodForecastStaticDto,017-MGD1LKN,67.12,,,,,,67.55,1994-09-23,,[None],,,,,2015-09-30,Base,66.12,,,,017-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,012-LKDHYD,,,,,,,356.478,2009-10-02,,[None],,,,,2014-05-29,Base,,,,,012-LKDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,001-HYDCHENNAI,122.875,,,,,,123.375,2000-08-24,Rayalaseema,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-05-29,Base,121.875,,,,001-HYDCHENNAI,15.0
com.eptisa.dto.SimpleFloodForecastStaticDto,015-UBDDIB,,,,,,,106.26,2016-04-24,Assam & Meghalaya,['Wireless'],,,,,2014-04-30,Base,,,,,015-UBDDIB,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,001-MGD1LKN,105.0,,,,,,105.28,1982-09-15,East Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",,,,,2015-08-14,Base,104.0,,,,001-MGD1LKN,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,036-HDCHENNAI,100.15,,,,,,100.65,2019-12-03,,[None],,,,,2017-05-30,Base,99.15,,,,036-HDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,014-HYDCHENNAI,159.69,,,,,,160.19,2020-11-27,,"['GSM', 'Manual']",,,,,2015-05-19,Base,158.69,,,,014-HYDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,001-NDBHP,682.0,,,,,,678.96,2005-06-30,,['Wireless'],,,,,2014-05-30,Base,681.0,,,,001-NDBHP,
com.eptisa.dto.SimpleFloodForecastStaticDto,020-MGD1LKN,78.16,,,,,,78.65,2017-08-19,,[None],,,,,2015-09-30,Base,77.16,,,,020-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,004-UYDDEL,,,,,,,904.0,1988-09-25,Uttarakhand,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-06,Base,,,,,004-UYDDEL,18.0
com.eptisa.dto.SimpleFloodForecastStaticDto,068-ERDBWN,,,,,,,,,,,,,,,2019-05-09,Base,,,,,068-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,073-ERDBWN,,,,,,,,,,,,,,,2019-07-11,Base,,,,,073-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,075-ERDBWN,,,,,,,,,,,,,,,2019-07-11,Base,,,,,075-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,015-chejmu,,,,,,,318.85,2014-09-06,Jammu & Kashmir,"['GSM', 'Manual']",,,,Jammu,2015-05-05,Base,,,,,015-chejmu,27.0
com.eptisa.dto.SimpleFloodForecastStaticDto,048-ERDBWN,,,,,,,,,,,,,,,2019-05-09,Base,,,,,048-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,012-lgdhyd,,,,,,,326.83,1994-09-04,Chattisgarh,"['Wireless', 'Telemetry']",,,,,2014-05-22,Base,,,,,012-lgdhyd,7.0
com.eptisa.dto.SimpleFloodForecastStaticDto,076-ERDBWN,,,,,,,,,,,,,,,2019-07-11,Base,,,,,076-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,077-ERDBWN,,,,,,,,,,,,,,,2019-07-11,Base,,,,,077-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,074-ERDBWN,,,,,,,,,,,,,,,2019-07-12,Base,,,,,074-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,078-ERDBWN,,,,,,,,,,,,,,,2019-07-12,Base,,,,,078-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,065-MDBURLA,,,,,,,,,,,,,,,2019-07-14,Base,,,,,065-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,018-LGDHYD,,,,,,,57.3,1996-06-17,Telangana,"['Wireless', 'Telemetry']",,,,,2014-05-22,Base,,,,,018-LGDHYD,17.0
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-1-015-1216,,,,,,,389.94,2020-08-18,,,,,,,2021-06-04,Base,,,,,NBO-1-015-1216,
com.eptisa.dto.SimpleFloodForecastStaticDto,021-UYDDEL,,,,,,,214.98,2008-08-26,"Haryana, Chandrigarh & Delhi",[None],,,2019-05-02,,2014-05-13,Base,,,,,021-UYDDEL,10.0
com.eptisa.dto.SimpleFloodForecastStaticDto,004-ugdhyd,,,,,,,,,Madhya Maharashtra,['Wireless'],,,,,2014-05-30,Base,,,,,004-ugdhyd,33.0
com.eptisa.dto.SimpleFloodForecastStaticDto,030-MGD1LKN,1551.1,,,,,,1552.5,2021-06-19,Uttarakhand,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2017-06-17,Base,1550.1,,,,030-MGD1LKN,18.0
com.eptisa.dto.SimpleFloodForecastStaticDto,009-GD3BEH,10.961,,,,,,12.035,2000-09-24,,,,,,,2023-06-22,Base,10.435,,,,009-GD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,032-MGD1LKN,1096.5,,,,,,1096.33,2019-08-06,,,,,,,2019-05-04,Base,1095.5,,,,032-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,023-LGDHYD,,,,,,,239.767,1994-09-04,,"['Wireless', 'Telemetry']",,,,,2014-05-22,Base,,,,,023-LGDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,020-LGDHYD,199.565,,,,,,203.4,1994-09-05,,"['Wireless', 'Telemetry']",,,,,2014-05-22,Base,198.065,,,,020-LGDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,014-lgdhyd,81.15,,,,,,87.42,2006-08-15,Telangana,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,venkatapuram,2014-05-22,Base,78.15,,,,014-lgdhyd,17.0
com.eptisa.dto.SimpleFloodForecastStaticDto,030-SRDCBE,74.4,,,,,,78.1,2021-01-13,,['GSM'],,,,,2016-06-09,Base,73.5,,,,030-SRDCBE,
com.eptisa.dto.SimpleFloodForecastStaticDto,018-MGD2LKN,100.86,,,,,,101.98,2010-10-01,,"['Wireless', 'Telemetry', 'Manual']",,,,,2016-08-31,Base,99.86,,,,018-MGD2LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,041cdbng,98.5,,,,,,100.5,2020-07-16,Coastal Karnataka,['Manual'],,,,,2017-05-09,Base,97.5,,,,041cdbng,35.0
com.eptisa.dto.SimpleFloodForecastStaticDto,015-SWRDKOCHI,7.16,,,,,,8.24,2020-08-09,,"['GSM', 'Manual']",,,,,2015-05-31,Base,6.16,,,,015-SWRDKOCHI,
com.eptisa.dto.SimpleFloodForecastStaticDto,001-chejmu,1592.5,,,,,,1594.5,2015-06-25,Jammu & Kashmir,"['GSM', 'Manual']",,,,Khanabal,2015-05-05,Base,1591.2,,,,001-chejmu,27.0
com.eptisa.dto.SimpleFloodForecastStaticDto,023-SWRDKOCHI,6.0,,,,,,7.1,2021-11-14,,,,,,,2021-06-07,Base,4.5,,,,023-SWRDKOCHI,
com.eptisa.dto.SimpleFloodForecastStaticDto,021-CDJAPR,256.0,,,,,,256.681,1996-08-22,East Rajasthan,"['Telemetry', 'Manual']",,,,,2014-05-21,Base,254.0,,,,021-CDJAPR,29.0
com.eptisa.dto.SimpleFloodForecastStaticDto,001-MGD3VNS,74.88,,,,,,75.0,2005-08-25,East Uttar Pradesh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,Azamgarh,2014-05-27,Base,73.88,,,,001-MGD3VNS,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,CD-NEW-23,,,,,,,,,,,,,,,2023-05-04,Base,,,,,CD-NEW-23,
com.eptisa.dto.SimpleFloodForecastStaticDto,CD-NEW-36,,,,,,,,,,,,,,,2023-05-04,Base,,,,,CD-NEW-36,
com.eptisa.dto.SimpleFloodForecastStaticDto,CD-NEW-30,,,,,,,,,,,,,,,2023-05-04,Base,,,,,CD-NEW-30,
com.eptisa.dto.SimpleFloodForecastStaticDto,013-lgdhyd,99.75,,,,,,103.61,1990-08-23,Chattisgarh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-05-22,Base,98.45,,,,013-lgdhyd,7.0
com.eptisa.dto.SimpleFloodForecastStaticDto,027-TDSURAT,,,,,,,96.1,,,[None],,,,,2014-05-28,Base,,,,,027-TDSURAT,
com.eptisa.dto.SimpleFloodForecastStaticDto,012-lydagra,307.0,,2023-08-07,,,,309.29,2005-07-06,West Uttar Pradesh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-06-05,Base,306.0,,2023-08-07,,012-lydagra,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,001-UKDPUNE,567.04,,,,,,567.162,1976-06-07,Konkan & Goa,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,Karad,2014-05-22,Base,563.41,,,,001-UKDPUNE,32.0
com.eptisa.dto.SimpleFloodForecastStaticDto,046-LYDAGRA,,,,,,,198.15,2021-08-04,,,,,,,2019-05-27,Base,,,,,046-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,025MAHGAND,,,,,,,28.2,1990-08-25,,[None],,,,,2015-05-27,Base,,,,,025MAHGAND,
com.eptisa.dto.SimpleFloodForecastStaticDto,041-MGD1LKN,,,,,,,127.61,2019-07-06,,,,,,,2019-05-03,Base,,,,,041-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,037-LYDAGRA,,,,,,,182.2,2021-08-04,,,,,,,2019-05-24,Base,,,,,037-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,003-HGDDDN,1268.0,,,,,,1267.4,2013-06-17,Uttarakhand,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-06-02,Base,1267.0,,,,003-HGDDDN,18.0
com.eptisa.dto.SimpleFloodForecastStaticDto,CW3WEI000034,,,,,,,309.2,2020-08-30,,,,,,,2019-05-16,Base,,,,,CW3WEI000034,
com.eptisa.dto.SimpleFloodForecastStaticDto,021-LGD3BEH,27.94,,,,,,27.94,2021-08-21,,,,,,,2019-05-17,Base,26.94,,,,021-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,033,,,,,,,,,,,,,,,2019-05-22,Base,,,,,033,
com.eptisa.dto.SimpleFloodForecastStaticDto,011-LGD3BEH,8.59,,,,,,10.03,2000-09-25,,,,,,,2023-06-15,Base,7.96,,,,011-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,015-TDSURAT,220.98,,,,,,239.95,2007-07-08,,['Wireless'],,,,,2014-05-27,Base,218.0,,,,015-TDSURAT,
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-2-018-1219,,,,,,,379.74,2023-08-03,,,,,,,2021-06-04,Base,,,,,NBO-2-018-1219,
com.eptisa.dto.SimpleFloodForecastStaticDto,009-MAHGAND,,,,,,,28.27,1990-08-24,,[None],,,,,2015-05-27,Base,,,,,009-MAHGAND,
com.eptisa.dto.SimpleFloodForecastStaticDto,001-MAHGAND,,,,,,,230.2,2006-08-11,,[None],,,,,2014-04-24,Base,,,,,001-MAHGAND,
com.eptisa.dto.SimpleFloodForecastStaticDto,038-LYDAGRA,,,,,,,106.92,2021-08-09,,,,,,,2019-05-24,Base,,,,,038-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,66-LYDAGRA,,,,,,,116.24,2021-08-02,,,,,,,2019-05-27,Base,,,,,66-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,048-LYDAGRA,,,,,,,216.53,2020-08-28,,,,,,,2019-05-27,Base,,,,,048-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,019-LGD3BEH,,,,,,,24.64,2020-10-05,,,,,,,2019-05-17,Base,,,,,019-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,064-LYDAGRA,,,,,,,129.4,2019-08-22,,,,,,,2019-05-27,Base,,,,,064-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,034-MGD1LKN,857.6,,,,,,856.97,2019-07-07,,,,,,,2019-05-04,Base,856.6,,,,034-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,023-LGD3BEH,,,,,,,44.19,2021-07-31,,,,,,,2019-05-17,Base,,,,,023-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,028-LGD3BEH,,,,,,,20.81,2019-10-02,,,,,,,2019-05-17,Base,,,,,028-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-2-005-1206,616.0,,,,,,615.89,2022-08-21,,,,,,,2021-06-04,Base,613.5,,,,NBO-2-005-1206,
com.eptisa.dto.SimpleFloodForecastStaticDto,002-CDJAPR,443.0,,,,,,438.12,2015-07-26,West Madhya Pradesh,"['Telemetry', 'Manual']",,,,,2014-05-22,Base,441.0,,,,002-CDJAPR,21.0
com.eptisa.dto.SimpleFloodForecastStaticDto,015-CDJAPR,215.0,,,,,,223.8,1986-08-23,East Rajasthan,"['Telemetry', 'Manual']",,,,,2014-05-22,Base,210.0,,,,015-CDJAPR,29.0
com.eptisa.dto.SimpleFloodForecastStaticDto,004-CDJPR,477.0,,,,,,483.81,1986-08-16,West Madhya Pradesh,"['Telemetry', 'Manual']",,,,,2014-05-17,Base,476.0,,,,004-CDJPR,21.0
com.eptisa.dto.SimpleFloodForecastStaticDto,CD-NEW-26,,,,,,,,,,,,,,,2023-05-04,Base,,,,,CD-NEW-26,
com.eptisa.dto.SimpleFloodForecastStaticDto,CD-NEW-21,,,,,,,,,,,,,,,2023-05-04,Base,,,,,CD-NEW-21,
com.eptisa.dto.SimpleFloodForecastStaticDto,CD-NEW-22,,,,,,,,,,,,,,,2023-05-04,Base,,,,,CD-NEW-22,
com.eptisa.dto.SimpleFloodForecastStaticDto,CD-NEW-20,,,,,,,,,,,,,,,2023-05-04,Base,,,,,CD-NEW-20,
com.eptisa.dto.SimpleFloodForecastStaticDto,CD-NEW-27,,,,,,,,,,,,,,,2023-05-04,Base,,,,,CD-NEW-27,
com.eptisa.dto.SimpleFloodForecastStaticDto,052-LYDAGRA,,,,,,,139.54,2022-10-13,,,,,,,2019-05-27,Base,,,,,052-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,049-MDBURLA,,,,,,,15.86,2022-08-17,,,,,,,2021-07-06,Base,,,,,049-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,0013NEID3,,,,,,,,,,,,,,,2021-06-16,Base,,,,,0013NEID3,
com.eptisa.dto.SimpleFloodForecastStaticDto,021-DDASL,95.406,,,,,,100.425,1978-09-27,,[None],,,,,2018-07-28,Base,94.406,,,,021-DDASL,
com.eptisa.dto.SimpleFloodForecastStaticDto,010202008,,,,,,,244.5,2019-08-09,,,,,,,2019-06-21,Base,,,,,010202008,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW3GDL300814,,,,,,,290.375,2020-08-29,,,,,,,2019-05-30,Base,,,,,CW3GDL300814,
com.eptisa.dto.SimpleFloodForecastStaticDto,058-UBDDIB,,,,,,,,,Arunachal Pradesh,,,,,,2019-06-18,Base,,,,,058-UBDDIB,24.0
com.eptisa.dto.SimpleFloodForecastStaticDto,063-LYDAGRA,,,,,,,175.07,2022-08-23,,,,,,,2019-05-27,Base,,,,,063-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,023-ukdpune,11.0,,,,,,15.155,2021-07-23,,[None],,,,,2016-07-21,Base,9.4,,,,023-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,003NEID-3,,,,,,,,,Arunachal Pradesh,,,,,,2019-07-08,Base,,,,,003NEID-3,24.0
com.eptisa.dto.SimpleFloodForecastStaticDto,046-LBDJPG,,,,,,,30.7,2007-09-08,Assam & Meghalaya,,,,,,2019-06-04,Base,,,,,046-LBDJPG,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,016-MDSIL,,,,,,,,,,,,,,,2019-06-10,Base,,,,,016-MDSIL,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WEI00037,,,,,,,214.19,1994-09-10,,,,,,,2019-05-30,Base,,,,,CW1WEI00037,
com.eptisa.dto.SimpleFloodForecastStaticDto,024- MDSIL,,,,,,,,,,,,,,,2019-06-11,Base,,,,,024- MDSIL,
com.eptisa.dto.SimpleFloodForecastStaticDto,025 - MDSIL,,,,,,,,,,,,,,,2019-06-11,Base,,,,,025 - MDSIL,
com.eptisa.dto.SimpleFloodForecastStaticDto,015-MDSIL,,,,,,,,,,,,,,,2019-06-11,Base,,,,,015-MDSIL,
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-1-028-1229,,,,,,,315.5,2022-08-22,,,,,,,2021-06-04,Base,,,,,NBO-1-028-1229,
com.eptisa.dto.SimpleFloodForecastStaticDto,018-LYDAGRA,93.5,,2023-08-07,,,,96.37,1978-09-07,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-06-02,Base,92.5,,2023-08-07,,018-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,029-MDSIL,,,,,,,,,,,,,,,2023-06-28,Base,,,,,029-MDSIL,
com.eptisa.dto.SimpleFloodForecastStaticDto,036-LYDAGRA,,,,,,,172.67,2020-08-18,,,,,,,2019-06-04,Base,,,,,036-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,026,,,,,,,,,,,,,,,2019-07-02,Base,,,,,026,
com.eptisa.dto.SimpleFloodForecastStaticDto,004neid3,,,,,,,,,,,,,,,2019-07-08,Base,,,,,004neid3,
com.eptisa.dto.SimpleFloodForecastStaticDto,028-SWRDKOCHI,25.8,,,,,,26.3,2020-08-07,,,,,,,2019-06-11,Base,24.8,,,,028-SWRDKOCHI,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WEI000067,,,,,,,288.1,2020-08-30,,,,,,,2019-05-29,Base,,,,,CW1WEI000067,
