objectid,vilnam_soi,stcode11,dtcode11,sdtcode11,vilcode11,stname,dtname,sdtname,vilname11,vil_lgd,dist_lgd,state_lgd,gp_code,gp_name,subdt_lgd,block_name,block_lgd,remark,ac_no,search_village,st_length(shape),st_area(shape),temp,id,b_pan_code,b_pan_name,d_pan_code,d_pan_name,test
190344,PUTTUR,32,589,05634,627270,KERALA,Kannur,Thalassery,Puthoor,627270,557,32,221208,Kunnathuparamba,5634,Kuthuparamba,5988,,14.0,1,23356.220212584158,17365597.31853342,1,192480,6298,KUTHUPARAMBA,512,Kannur,192480
190354,KADIRUR,32,589,05634,627284,KERALA,Kannur,Thalassery,Kadirur (CT),627284,557,32,221251,Kadirur,5634,Panoor,6694,,13.0,1,22818.671525780304,12865248.067751465,1,192490,6883,PANOOR,512,Kannur,192490
190349,DHARMADAM,32,589,05634,627282,KERALA,Kannur,Thalassery,Dharmadom (CT),627282,557,32,221249,Dharmadam,5634,Thalassery,5992,,12.0,1,18145.068664845694,11565240.373135574,1,192485,6302,THALASSERY,512,Kannur,192485
190196,MUZHAPPILANGAD,32,589,05633,627249,KERALA,Kannur,Kannur,Muzhappilangad (CT),627249,557,32,221183,Muzhappilangad,5633,Edakkad,5984,,12.0,1,17013.185553010233,7356911.61569184,1,192332,6294,EDAKKAD,512,Kannur,192332
190358,PATTIYAM,32,589,05634,627285,KERALA,Kannur,Thalassery,Pattiom (CT),627285,557,32,221213,Pattiam,5634,Kuthuparamba,5988,,14.0,1,27052.21279412875,13237177.82489844,1,192494,6298,KUTHUPARAMBA,512,Kannur,192494
190348,PINARAYI,32,589,05634,627281,KERALA,Kannur,Thalassery,Pinarayi (CT),627281,557,32,221256,Pinarayi,5634,Thalassery,5992,,12.0,1,16222.077084606102,10659144.834457384,1,192484,6302,THALASSERY,512,Kannur,192484
190347,ERUVATTI,32,589,05634,627280,KERALA,Kannur,Thalassery,Eruvatti (CT),627280,557,32,221256,Pinarayi,5634,Thalassery,5992,,12.0,1,13635.011840626896,10316939.23777332,1,192483,6302,THALASSERY,512,Kannur,192483
190359,KOTTAYAM,32,589,05634,627279,KERALA,Kannur,Thalassery,Kottayam,627279,557,32,221253,Kottayam,5634,Thalassery,5992,,14.0,1,18435.891808922264,9278806.901656626,1,192495,6302,THALASSERY,512,Kannur,192495
190368,CHERUVANCHERI,32,589,05634,627269,KERALA,Kannur,Thalassery,Cheruvanchery,627269,557,32,221213,Pattiam,5634,Kuthuparamba,5988,,14.0,1,82241.6474928787,104136445.49220593,1,192504,6298,KUTHUPARAMBA,512,Kannur,192504
190173,KADAMBUR,32,589,05633,627246,KERALA,Kannur,Kannur,Kadachira (CT),627246,557,32,0,,5633,Edakkad,5984,,12.0,1,20201.90445811816,10432147.294444285,1,192309,6294,EDAKKAD,512,Kannur,192309
190360,KUTTUPARAMBA,32,589,05634,803262,KERALA,Kannur,Thalassery,Koothuparamba (M),803262,557,32,0,,5634,Kuthuparamba,5988,,14.0,1,29098.757738318433,17655304.831663884,1,192496,6298,KUTHUPARAMBA,512,Kannur,192496
190350,PATIRIYAD,32,589,05634,627275,KERALA,Kannur,Thalassery,Pathiriyad (CT),627275,557,32,221215,Vengad,5634,Kuthuparamba,5988,,12.0,1,18014.891475717795,13537472.757521264,1,192486,6298,KUTHUPARAMBA,512,Kannur,192486
190172,MAVILAYI,32,589,05633,627247,KERALA,Kannur,Kannur,Mavilayi (CT),627247,557,32,221184,Peralasseri,5633,Edakkad,5984,,12.0,1,17586.915297485975,8598751.169019595,1,192308,6294,EDAKKAD,512,Kannur,192308
190357,MANANDERI,32,589,05634,627278,KERALA,Kannur,Thalassery,Manantheri (CT),627278,557,32,221207,Chittariparamba,5634,Kuthuparamba,5988,,15.0,1,26702.40181809025,17625969.4778307,1,192493,6298,KUTHUPARAMBA,512,Kannur,192493
190175,EDAKKAD,32,589,05633,627245,KERALA,Kannur,Kannur,Thottada (CT),627245,557,32,0,,5633,Edakkad,5984,,11.0,1,30998.2127019201,20674768.11004905,1,192311,6294,EDAKKAD,512,Kannur,192311
190169,MAKRERI,32,589,05633,627248,KERALA,Kannur,Kannur,Peralassery (CT),627248,557,32,0,,5633,Thalassery,5992,,12.0,1,22515.36972635947,11048539.861893255,1,192305,6302,THALASSERY,512,Kannur,192305
190367,KOLAYAD,32,589,05634,627266,KERALA,Kannur,Thalassery,Koloyad,627266,557,32,221230,Kolayad,5634,Peravoor,5990,,15.0,1,34298.27174287965,17073067.5265932,1,192503,6300,PERAVOOR,512,Kannur,192503
190351,KANNAVAM,32,589,05634,627267,KERALA,Kannur,Thalassery,Kannavam,627267,557,32,221207,Chittariparamba,5634,Kuthuparamba,5988,,15.0,1,28804.51040466477,17623604.721236084,1,192487,6298,KUTHUPARAMBA,512,Kannur,192487
190363,KANDANKUNNU,32,589,05634,627277,KERALA,Kannur,Thalassery,Kandamkunnu (CT),627277,557,32,221209,Mangattidom,5634,Kuthuparamba,5988,,15.0,1,23291.627536684482,16935047.36195977,1,192499,6298,KUTHUPARAMBA,512,Kannur,192499
190174,CHEMBILOD,32,589,05633,627244,KERALA,Kannur,Kannur,Chala (CT),627244,557,32,0,,5633,Edakkad,5984,,12.0,1,19879.15439500007,9735777.039791064,1,192310,6294,EDAKKAD,512,Kannur,192310
190361,MANGATTIDAM,32,589,05634,627276,KERALA,Kannur,Thalassery,Mangattidam (CT),627276,557,32,221209,Mangattidom,5634,Kuthuparamba,5988,,15.0,1,24635.51832492952,16816155.959878575,1,192497,6298,KUTHUPARAMBA,512,Kannur,192497
190366,VEKKALAM,32,589,05634,627265,KERALA,Kannur,Thalassery,Vekkalam,627265,557,32,221230,Kolayad,5634,Peravoor,5990,,15.0,1,34581.13511717655,22939017.30977983,1,192502,6300,PERAVOOR,512,Kannur,192502
190170,IRIVERI,32,589,05633,627243,KERALA,Kannur,Kannur,Iriveri (CT),627243,557,32,221178,Chembilode,5633,Edakkad,5984,,12.0,1,18335.485531921124,12879582.264948435,1,192306,6294,EDAKKAD,512,Kannur,192306
190365,PADUVILAYI,32,589,05634,627274,KERALA,Kannur,Thalassery,Paduvilayi (CT),627274,557,32,221215,Vengad,5634,Thalassery,5992,,12.0,1,23164.510303000658,15956619.88789275,1,192501,6302,THALASSERY,512,Kannur,192501
190341,VELLARVALLI,32,589,05634,,KERALA,Kannur,Thalassery,,0,557,32,0,,5634,Peravoor,5990,,15.0,1,9786.491484351734,2875113.057294775,1,192477,6300,PERAVOOR,512,Kannur,192477
190178,CHELORA,32,589,05633,627241,KERALA,Kannur,Kannur,Chelora (CT),627241,557,32,0,,5633,Edakkad,5984,,11.0,1,20456.776024996074,11918529.79829239,1,192314,6294,EDAKKAD,512,Kannur,192314
190171,ANCHARKKANDI,32,589,05633,627242,KERALA,Kannur,Kannur,Ancharakandy (CT),627242,557,32,221176,Ancharakandy,5633,Edakkad,5984,,12.0,1,19779.981035994355,16809542.315915845,1,192307,6294,EDAKKAD,512,Kannur,192307
190362,SIVAPURAM,32,589,05634,627268,KERALA,Kannur,Thalassery,Sivapuram,627268,557,32,221232,Malur,5634,Peravoor,5990,,15.0,1,32595.744212589998,27488359.204867035,1,192498,6300,PERAVOOR,512,Kannur,192498
190340,TOLAMBRA,32,589,05634,627263,KERALA,Kannur,Thalassery,Tholambra,627263,557,32,221232,Malur,5634,Peravoor,5990,,15.0,1,19770.10640963826,14281544.50456126,1,192476,6300,PERAVOOR,512,Kannur,192476
190160,VELLARVALLI,32,589,,627264,KERALA,Kannur,Iritty,Vellarvelly,627264,557,32,221234,Peravoor,5937,Peravoor,5990,,16.0,1,27987.451373342436,14206542.528986044,1,192296,6300,PERAVOOR,512,Kannur,192296
190164,PAZHASSI,32,589,,803261,KERALA,Kannur,Iritty,Mattannur (M),803261,557,32,0,,5937,Edakkad,5984,,15.0,1,28189.453568577825,22543071.584892213,1,192300,6294,EDAKKAD,512,Kannur,192300
190161,MANATTANA,32,589,,627260,KERALA,Kannur,Iritty,Manathana,627260,557,32,221234,Peravoor,5937,Peravoor,5990,,16.0,1,26305.073004976428,17618498.70854859,1,192297,6300,PERAVOOR,512,Kannur,192297
190191,KANNUR I,32,589,05633,803259,KERALA,Kannur,Kannur,Kannur (M),803259,557,32,0,,5633,Kannur,5987,,11.0,1,19827.797466793952,10526560.122634685,1,192327,6297,KANNUR,512,Kannur,192327
190179,ELAYAVUR,32,589,05633,627240,KERALA,Kannur,Kannur,Elayavoor (CT),627240,557,32,0,,5633,Edakkad,5984,,11.0,1,24341.27947325613,12150384.640083356,1,192315,6294,EDAKKAD,512,Kannur,192315
190190,KANNUR II,32,589,05633,803260,KERALA,Kannur,Kannur,Kannur Cantonment (CB),803260,557,32,0,,5633,Kannur,5987,,11.0,1,11997.141235039688,3739277.7864486,1,192326,6297,KANNUR,512,Kannur,192326
190189,PALLIKUNNU,32,589,05633,627239,KERALA,Kannur,Kannur,Pallikkunnu (CT),627239,557,32,0,,5633,Kannur,5987,,10.0,1,14411.965463950544,8211808.809016535,1,192325,6297,KANNUR,512,Kannur,192325
190181,PUZHATHI,32,589,05633,627238,KERALA,Kannur,Kannur,Puzhathi (CT),627238,557,32,0,,5633,Kannur,5987,,10.0,1,17946.479203132272,9885485.42231358,1,192317,6297,KANNUR,512,Kannur,192317
190187,AZHIKKOD SOUTH,32,589,05633,627231,KERALA,Kannur,Kannur,Azhikode South (CT),627231,557,32,221202,Azhikode,5633,Kannur,5987,,10.0,1,12905.460013467502,7348769.315070015,1,192323,6297,KANNUR,512,Kannur,192323
190195,CHIRAKKAL,32,589,05633,627233,KERALA,Kannur,Kannur,Chirakkal (CT),627233,557,32,221203,Chirakkal,5633,Kannur,5987,,10.0,1,24217.87117839449,13359373.19746302,1,192331,6297,KANNUR,512,Kannur,192331
190188,VALAPATTANAM,32,589,05633,627232,KERALA,Kannur,Kannur,Valapattanam (CT),627232,557,32,221206,Valapattanam,5633,Kannur,5987,,10.0,1,8028.579890560872,2004960.80296193,1,192324,6297,KANNUR,512,Kannur,192324
190186,AZHIKKOD NORTH,32,589,05633,627230,KERALA,Kannur,Kannur,Azhikode North (CT),627230,557,32,221202,Azhikode,5633,Kannur,5987,,10.0,1,14664.448169490192,10254430.17817579,1,192322,6297,KANNUR,512,Kannur,192322
190182,KANNADIPARMBA,32,589,05633,627234,KERALA,Kannur,Kannur,Kannadiparamba (CT),627234,557,32,221243,Narath,5633,Kalliasseri,6695,,10.0,1,16746.905479541885,9339577.40466727,1,192318,6884,KALLIASSERI,512,Kannur,192318
190180,VALIYANNUR,32,589,05633,627237,KERALA,Kannur,Kannur,Varam (CT),627237,557,32,0,,5633,Kannur,5987,,11.0,1,14971.767585964597,10078141.618415585,1,192316,6297,KANNUR,512,Kannur,192316
190177,KANHIROD,32,589,05633,627236,KERALA,Kannur,Kannur,Kanhirode (CT),627236,557,32,221182,Munderi,5633,Edakkad,5984,,11.0,1,16200.248215661488,8188522.300452305,1,192313,6294,EDAKKAD,512,Kannur,192313
190364,KIZHALLUR,32,589,05634,627273,KERALA,Kannur,Thalassery,Keezhallur (CT),627273,557,32,221197,Keezhallur,5634,Edakkad,5984,,15.0,1,27745.447844765626,29391623.63963456,1,192500,6294,EDAKKAD,512,Kannur,192500
190176,MUNDERI,32,589,05633,627235,KERALA,Kannur,Kannur,Munderi (CT),627235,557,32,221182,Munderi,5633,Edakkad,5984,,11.0,1,20587.74539695895,12595848.91423488,1,192312,6294,EDAKKAD,512,Kannur,192312
190163,TILLANGERI,32,589,,627262,KERALA,Kannur,Iritty,Thillenkeri,627262,557,32,221201,Thillankeri,5937,Iritty,5986,,15.0,1,24720.702751309855,26076664.77611278,1,192299,6296,IRITTY,512,Kannur,192299
190339,KUDALI,32,589,05634,627272,KERALA,Kannur,Thalassery,Koodali (CT),627272,557,32,221199,Koodali,5634,Iritty,5986,,15.0,1,23486.434631047345,18653893.413954116,1,192475,6296,IRITTY,512,Kannur,192475
190165,MUZHAKKUNNU,32,589,,627261,KERALA,Kannur,Iritty,Muzhakkunnu,627261,557,32,221233,Muzhakkunnu,5937,Peravoor,5990,,16.0,1,29336.809258019166,31836605.678308956,1,192301,6300,PERAVOOR,512,Kannur,192301
190390,CHELERI,32,589,05632,627216,KERALA,Kannur,Taliparamba,Cheleri (CT),627216,557,32,221187,Kolacherry,5632,Irikkur,5985,,8.0,1,17521.968018741056,8598547.877501395,1,192526,6295,IRIKKUR,512,Kannur,192526
190159,KOLARI,32,589,,803261,KERALA,Kannur,Iritty,Mattannur (M),803261,557,32,0,,5937,Iritty,5986,,15.0,1,39190.39399375055,34734125.62448645,1,192295,6296,IRITTY,512,Kannur,192295
190374,MANIYUR,32,589,05632,627217,KERALA,Kannur,Taliparamba,Maniyoor (CT),627217,557,32,221188,Kuttiattor,5632,Irikkur,5985,,8.0,1,23102.781331238617,14925468.379398815,1,192510,6295,IRIKKUR,512,Kannur,192510
190156,CHAVASSERI,32,589,,627251,KERALA,Kannur,Iritty,Chavassery,627251,557,32,0,,5937,Iritty,5986,,16.0,1,26620.77088827253,25028330.98345695,1,192292,6296,IRITTY,512,Kannur,192292
190346,PATTANUR,32,589,05634,627250,KERALA,Kannur,Thalassery,Pattannur,627250,557,32,221199,Koodali,5634,Iritty,5986,,15.0,1,23407.889134368535,24504401.59029701,1,192482,6296,IRITTY,512,Kannur,192482
190158,KIZHUR,32,589,,627252,KERALA,Kannur,Iritty,Keezhur,627252,557,32,0,,5937,Iritty,5986,,16.0,1,20644.460430086507,19530923.70989741,1,192294,6296,IRITTY,512,Kannur,192294
190387,MAYYIL,32,589,05632,627214,KERALA,Kannur,Taliparamba,Mayyil (CT),627214,557,32,221190,Mayyil,5632,Irikkur,5985,,8.0,1,17501.86578165031,12806142.491449716,1,192523,6295,IRIKKUR,512,Kannur,192523
190388,KUTTYATTUR,32,589,05632,627213,KERALA,Kannur,Taliparamba,Kuttiattoor (CT),627213,557,32,221188,Kuttiattor,5632,Irikkur,5985,,8.0,1,24246.43686538502,22087203.271838523,1,192524,6295,IRIKKUR,512,Kannur,192524
190157,EDAKKANAM,32,589,,,KERALA,Kannur,Iritty, ,0,557,32,0,,5937,Iritty,5986,,16.0,1,11878.70414607727,5077317.43014293,1,192293,6296,IRITTY,512,Kannur,192293
190375,IRIKKUR,32,589,05632,627212,KERALA,Kannur,Taliparamba,Irikkur (CT),627212,557,32,221186,Irikkur,5632,Irikkur,5985,,9.0,1,23304.3553915932,12307601.3182039,1,192511,6295,IRIKKUR,512,Kannur,192511
190168,PAYAM,32,589,,627253,KERALA,Kannur,Iritty,Payam,627253,557,32,221200,Payam,5937,Iritty,5986,,16.0,1,28329.563834642504,28132456.27646922,1,192304,6296,IRITTY,512,Kannur,192304
190385,KAYARALAM,32,589,05632,627208,KERALA,Kannur,Taliparamba,Kayaralam,627208,557,32,221190,Mayyil,5632,Irikkur,5985,,8.0,1,24385.096889087396,21919111.196717206,1,192521,6295,IRIKKUR,512,Kannur,192521
190155,PADIYUR,32,589,,627203,KERALA,Kannur,Iritty,Padiyoor,627203,557,32,221191,Padiyur,5937,Irikkur,5985,,15.0,1,29943.337375090097,27797218.01144491,1,192291,6295,IRIKKUR,512,Kannur,192291
190184,PAPPINISSERI,32,589,05633,627228,KERALA,Kannur,Kannur,Pappinisseri (CT),627228,557,32,221244,Pappinisseri,5633,Kalliasseri,6695,,10.0,1,20759.07339237871,15929503.1349629,1,192320,6884,KALLIASSERI,512,Kannur,192320
190183,NARATT,32,589,05633,627227,KERALA,Kannur,Kannur,Narath (CT),627227,557,32,221243,Narath,5633,Kalliasseri,6695,,10.0,1,14604.816720705134,8545357.683711555,1,192319,6884,KALLIASSERI,512,Kannur,192319
190185,KALYASSERI,32,589,05633,627229,KERALA,Kannur,Kannur,Kalliasseri (CT),627229,557,32,221239,Kalliassery,5633,Kalliasseri,6695,,7.0,1,25100.077079449078,16578528.103704786,1,192321,6884,KALLIASSERI,512,Kannur,192321
190389,KOLACHERI,32,589,05632,627215,KERALA,Kannur,Taliparamba,Kolacherry (CT),627215,557,32,221187,Kolacherry,5632,Irikkur,5985,,8.0,1,24796.9814835376,13159918.78987501,1,192525,6295,IRIKKUR,512,Kannur,192525
190194,MATTUL,32,589,05633,627219,KERALA,Kannur,Kannur,Mattool,627219,557,32,221225,Mattool,5633,Kalliasseri,6695,,7.0,1,22470.678694548264,14754334.089802206,1,192330,6884,KALLIASSERI,512,Kannur,192330
190192,KANNAPURAM,32,589,05633,627226,KERALA,Kannur,Kannur,Kannapuram (CT),627226,557,32,221240,Kannapuram,5633,Kalliasseri,6695,,7.0,1,24444.34506479269,16003672.215463394,1,192328,6884,KALLIASSERI,512,Kannur,192328
190382,MORAZHA,32,589,05632,803258,KERALA,Kannur,Taliparamba,Taliparamba (M),803258,557,32,0,,5632,Taliparamba,5991,,8.0,1,19670.642804098035,14945132.436256545,1,192518,6301,TALIPARAMBA,512,Kannur,192518
190384,ANDUR,32,589,05632,803258,KERALA,Kannur,Taliparamba,Taliparamba (M),803258,557,32,0,,5632,Taliparamba,5991,,8.0,1,16714.453431365993,10862230.76921592,1,192520,6301,TALIPARAMBA,512,Kannur,192520
190193,CHERUKUNNU,32,589,05633,627225,KERALA,Kannur,Kannur,Cherukunnu (CT),627225,557,32,221238,Cherukunnu,5633,Kalliasseri,6695,,7.0,1,17942.906575070156,16408665.547957744,1,192329,6884,KALLIASSERI,512,Kannur,192329
190381,PATTUVAM,32,589,05632,627196,KERALA,Kannur,Taliparamba,Pattuvam,627196,557,32,221246,Pattuvam,5632,Taliparamba,5991,,7.0,1,22225.024301038702,17093683.093847945,1,192517,6301,TALIPARAMBA,512,Kannur,192517
190162,KANICHAR,32,589,,627259,KERALA,Kannur,Iritty,Kanichar,627259,557,32,221228,Kanichar,5937,Peravoor,5990,,16.0,1,43372.056399432266,40421571.81259832,1,192298,6300,PERAVOOR,512,Kannur,192298
190166,KELAKAM,32,589,,627258,KERALA,Kannur,Iritty,Kelakam,627258,557,32,221229,Kelakam,5937,Peravoor,5990,,16.0,1,35840.65810213163,57504266.89915143,1,192302,6300,PERAVOOR,512,Kannur,192302
190149,ARALAM,32,589,,627256,KERALA,Kannur,Iritty,Aralam,627256,557,32,221195,Aralam,5937,Iritty,5986,,16.0,1,63802.58692174881,124922846.64681645,1,192285,6296,IRITTY,512,Kannur,192285
173290,PARAKATAGERI (BIRUNANI),29,576,,618059,KARNATAKA,Kodagu,PONNAMPET,Parakatageri,618059,541,29,218734,Birunani,7125,Ponnampet,7489,,,1,29628.97044350376,39100971.76855469,1,175267,0, ,496,Kodagu,175267
190150,AYYANKUNNU,32,589,,627255,KERALA,Kannur,Iritty,Ayyankunnu,627255,557,32,221196,Ayyankunnu,5937,Iritty,5986,,16.0,1,42404.63418719843,84032553.07613033,1,192286,6296,IRITTY,512,Kannur,192286
173284,BADAGA,29,576,,618013,KARNATAKA,Kodagu,PONNAMPET,V.Badaga,618013,541,29,272710,K.Badaga,7125,Ponnampet,7489,,,1,33080.65409147996,44366784.08519399,1,175261,0, ,496,Kodagu,175261
173133,HEGGALA FOREST,29,576,05568,618004,KARNATAKA,Kodagu,Virajpet,Heggala,618004,541,29,218732,Betoli,5568,Virajpet,5863,,,1,44557.84100045598,77543845.51658684,1,175109,6194,VIRAJPET,496,Kodagu,175109
188833,HOSUR,29,577,05573,619067,KARNATAKA,Mysuru,Heggadadevankote,HOSURU.,619067,545,29,219445,D.B.Kuppe,5573,Heggadadevankote,5886,,,1,2159.4220238886646,236972.164193105,1,190954,6217,HEGGADADEVANKOTE,500,Mysuru,190954
177949,GOLUR,29,577,05573,619068,KARNATAKA,Mysuru,Heggadadevankote,Golur,619068,545,29,219445,D.B.Kuppe,5573,Heggadadevankote,5886,,,1,1878.9288270411735,224392.120483105,1,179969,6217,HEGGADADEVANKOTE,500,Mysuru,179969
177950,MACHUR,29,577,05573,619069,KARNATAKA,Mysuru,Heggadadevankote,Machur,619069,545,29,219445,D.B.Kuppe,5573,Heggadadevankote,5886,,,1,2874.2035459590124,366228.096140595,1,179970,6217,HEGGADADEVANKOTE,500,Mysuru,179970
178015,KAKANAKOTE FOREST,29,577,05573,619059,KARNATAKA,Mysuru,Heggadadevankote,Kakanakote,619059,545,29,219445,D.B.Kuppe,5573,Heggadadevankote,5886,,,1,59719.921063203285,137413249.68803057,1,180037,6217,HEGGADADEVANKOTE,500,Mysuru,180037
173296,TERALU,29,576,,618060,KARNATAKA,Kodagu,PONNAMPET,Theralu,618060,541,29,218734,Birunani,7125,Ponnampet,7489,,,1,42686.11478433399,68737596.92200212,1,175273,0, ,496,Kodagu,175273
190281,MADAYI,32,589,,627224,KERALA,Kannur,Payyannur,Madayi (CT),627224,557,32,221224,Madayi,6599,Kalliasseri,6695,,7.0,1,19954.651831882107,17879208.089487296,1,192417,6884,KALLIASSERI,512,Kannur,192417
190383,KURUMATTUR,32,589,05632,627211,KERALA,Kannur,Taliparamba,Kurumathur (CT),627211,557,32,221241,Kurumathur,5632,Taliparamba,5991,,8.0,1,27306.91080977962,27943652.808186054,1,192519,6301,TALIPARAMBA,512,Kannur,192519
190380,TALIPPARAMBA,32,589,05632,803258,KERALA,Kannur,Taliparamba,Taliparamba (M),803258,557,32,0,,5632,Taliparamba,5991,,8.0,1,21545.97894424783,17771910.0175506,1,192516,6301,TALIPARAMBA,512,Kannur,192516
190292,EZHOM,32,589,,627223,KERALA,Kannur,Payyannur,Ezhome (CT),627223,557,32,221219,Ezhome,6599,Kalliasseri,6695,,7.0,1,28849.726286773795,19936659.70088214,1,192428,6884,KALLIASSERI,512,Kannur,192428
190285,RAMANTALI,32,589,,627177,KERALA,Kannur,Payyannur,Ramanthali,627177,557,32,221227,Ramanthali,6599,Payyannur,5989,,6.0,1,28519.710453947555,32324938.373465907,1,192421,6299,PAYYANNUR,512,Kannur,192421
190282,CHERUTAZHAM,32,589,,627221,KERALA,Kannur,Payyannur,Cheruthazham (CT),627221,557,32,221217,Cheruthazham,6599,Kalliasseri,6695,,7.0,1,34500.20049250951,33143391.39315036,1,192418,6884,KALLIASSERI,512,Kannur,192418
190376,KUTTIYERI,32,589,05632,627195,KERALA,Kannur,Taliparamba,Kuttiyeri,627195,557,32,221245,Pariyaram,5632,Taliparamba,5991,,8.0,1,22360.973309389814,23271104.07204253,1,192512,6301,TALIPARAMBA,512,Kannur,192512
190391,KUVERI,32,589,05632,627194,KERALA,Kannur,Taliparamba,Panniyoor,627194,557,32,221241,Kurumathur,5632,Taliparamba,5991,,8.0,1,25113.82851496244,26104620.6843596,1,192527,6301,TALIPARAMBA,512,Kannur,192527
190284,KUNHIMANGALAM,32,589,,627220,KERALA,Kannur,Payyannur,Kunhimangalam (CT),627220,557,32,221223,Kunhimangalam,6599,Payyannur,5989,,7.0,1,21195.921721472554,16452982.5890698,1,192420,6299,PAYYANNUR,512,Kannur,192420
190377,PARIYARAM,32,589,05632,627210,KERALA,Kannur,Taliparamba,Pariyaram (CT),627210,557,32,221245,Pariyaram,5632,Taliparamba,5991,,8.0,1,38315.84782306658,34636320.811313614,1,192513,6301,TALIPARAMBA,512,Kannur,192513
190154,KALLIYAD,32,589,,627204,KERALA,Kannur,Iritty,Kalliad,627204,557,32,221191,Padiyur,5937,Irikkur,5985,,15.0,1,31361.72619323675,28150478.204956416,1,192290,6295,IRIKKUR,512,Kannur,192290
190373,MALAPPATTAM,32,589,05632,627206,KERALA,Kannur,Taliparamba,Malapattam,627206,557,32,221189,Malapattom,5632,Irikkur,5985,,8.0,1,24126.230052124196,20389447.525082625,1,192509,6295,IRIKKUR,512,Kannur,192509
190386,CHENGALAYI,32,589,05632,627207,KERALA,Kannur,Taliparamba,Chengalai,627207,557,32,221237,Chengalai,5632,Taliparamba,5991,,9.0,1,29772.95289537674,22589814.883696,1,192522,6301,TALIPARAMBA,512,Kannur,192522
190372,SRIKANDAPURAM,32,589,05632,627205,KERALA,Kannur,Taliparamba,Sreekandapuram,627205,557,32,0,,5632,Irikkur,5985,,9.0,1,30554.262259630388,36135483.04541823,1,192508,6295,IRIKKUR,512,Kannur,192508
190151,VILAMANA,32,589,,627254,KERALA,Kannur,Iritty,Vilamana,627254,557,32,221200,Payam,5937,Iritty,5986,,16.0,1,30002.696420412976,26179779.2721288,1,192287,6296,IRITTY,512,Kannur,192287
190152,VATATTUR,32,589,,627202,KERALA,Kannur,Iritty,Vayathur,627202,557,32,221194,Ulikkal,5937,Irikkur,5985,,9.0,1,38029.441346978885,45533204.6643139,1,192288,6295,IRIKKUR,512,Kannur,192288
190153,NUCHIYAD,32,589,,627201,KERALA,Kannur,Iritty,Nuchiyad,627201,557,32,221194,Ulikkal,5937,Irikkur,5985,,9.0,1,32292.895779106475,32023633.37125915,1,192289,6295,IRIKKUR,512,Kannur,192289
190370,CHUZHALI,32,589,05632,627197,KERALA,Kannur,Taliparamba,Chuzhali,627197,557,32,221237,Chengalai,5632,Taliparamba,5991,,9.0,1,35069.859049215156,49825380.09888046,1,192506,6301,TALIPARAMBA,512,Kannur,192506
190371,NIDIYANGA,32,589,05632,627198,KERALA,Kannur,Taliparamba,Nediyanga,627198,557,32,0,,5632,Irikkur,5985,,9.0,1,29055.27843928393,34458365.08958063,1,192507,6295,IRIKKUR,512,Kannur,192507
190394,PAYYAVUR,32,589,05632,627200,KERALA,Kannur,Taliparamba,Payyavoor,627200,557,32,221192,Payyavoor,5632,Irikkur,5985,,9.0,1,46871.20830454325,71197669.60410953,1,192530,6295,IRIKKUR,512,Kannur,192530
190283,KADANNAPALLI,32,589,,627222,KERALA,Kannur,Payyannur,Kadannappalli (CT),627222,557,32,221220,Kadannapally -Panapuzha,6599,Payyannur,5989,,7.0,1,19050.369765662927,19140724.1241644,1,192419,6299,PAYYANNUR,512,Kannur,192419
189803,TRIKKARIPPUR SOUTH,32,588,05631,627174,KERALA,Kasaragod,Hosdurg,South Thrikkaripur (CT),627174,558,32,221292,Thrikkaripur,5631,Nileshwar,5996,,5.0,1,31336.22841970109,19436013.356812775,1,191938,6306,NILESHWAR,513,Kasaragod,191938
190286,PAYYANNUR,32,589,,803257,KERALA,Kannur,Payyannur,Payyannur (M),803257,557,32,0,,6599,Payyannur,5989,,6.0,1,25539.276897431464,20989443.721492045,1,192422,6299,PAYYANNUR,512,Kannur,192422
190287,KOROM,32,589,,803257,KERALA,Kannur,Payyannur,Payyannur (M),803257,557,32,0,,6599,Payyannur,5989,,6.0,1,25946.201573629023,19802255.32122051,1,192423,6299,PAYYANNUR,512,Kannur,192423
190291,PANAPPUZHA,32,589,,627218,KERALA,Kannur,Payyannur,Panapuzha,627218,557,32,221220,Kadannapally -Panapuzha,6599,Payyannur,5989,,7.0,1,38923.388874086755,36260325.47633699,1,192427,6299,PAYYANNUR,512,Kannur,192427
190289,VELLUR,32,589,,803257,KERALA,Kannur,Payyannur,Payyannur (M),803257,557,32,0,,6599,Payyannur,5989,,6.0,1,22550.159208853096,15825972.94189111,1,192425,6299,PAYYANNUR,512,Kannur,192425
189798,UDINUR,32,588,05631,627164,KERALA,Kasaragod,Hosdurg,Udinoor,627164,558,32,221290,Padne,5631,Nileshwar,5996,,5.0,1,23054.614496290058,13250217.74590722,1,191933,6306,NILESHWAR,513,Kasaragod,191933
189797,TRIKKARIPPUR NORTH,32,588,05631,627173,KERALA,Kasaragod,Hosdurg,North Thrikkaripur (CT),627173,558,32,221292,Thrikkaripur,5631,Nileshwar,5996,,5.0,1,15937.309492354527,8058610.810679485,1,191932,6306,NILESHWAR,513,Kasaragod,191932
190288,KANKOL,32,589,,627179,KERALA,Kannur,Payyannur,Kankole,627179,557,32,221221,Kankole- Alapadamba,6599,Payyannur,5989,,6.0,1,20727.32822406407,17297436.550640915,1,192424,6299,PAYYANNUR,512,Kannur,192424
